FileName,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,Gender
4405_3604_000027.wav,-319.65024,142.25943,-25.620113,39.638428,-5.7779365,2.5583162,-10.932326,-1.7796137,-15.551662,-2.4003303,1.000603,-1.9784049,8.331976,-9.270911,5.7024274,0.7829235,-1.4177624,-4.756534,-2.909292,-3.2739375,1
4405_3604_000025.wav,-297.35648,122.95548,-12.1121,40.12069,5.030466,-6.454053,-11.091297,-4.7731295,-13.230647,-2.2264073,-2.2952483,1.8130718,7.51714,-10.0705,4.1070886,1.327972,-5.531348,-4.413365,-0.8228643,-6.902704,1
12114_10229_000046.wav,-384.53253,110.15714,-5.328513,16.570292,-19.674835,-0.38567132,-13.740135,-8.27503,-21.484858,-12.228975,-0.9905947,-14.643468,3.279108,-0.17505668,0.02319236,-2.3863318,1.7119877,-0.5807068,-8.726537,1.5013522,0
13063_13511_000000.wav,-443.0625,79.97434,1.7021841,35.422222,-22.099867,-18.904108,-24.491213,-1.7546974,-20.275753,-6.460213,-1.5112693,-7.2977624,-2.8645272,-12.822622,4.945127,-6.398553,-2.5994966,-2.4927814,-2.6308036,-1.1823475,1
12114_10229_000040.wav,-399.47696,118.52556,-7.0770907,15.380792,-23.19124,1.8315889,-12.46097,-6.0693293,-21.889164,-11.126423,2.6157157,-14.407245,5.4549665,1.2680138,-0.25194243,-1.6424736,1.998679,-1.8751066,-9.949677,0.97420406,0
7925_6390_000016.wav,-454.33044,69.541466,-29.82628,31.130636,-20.704054,9.728184,-8.270723,-17.766018,-8.385453,-4.8812804,10.052639,-16.521978,-9.556332,2.8137126,-5.181029,-9.71121,0.7454452,-1.8262602,-10.615679,-2.0145164,0
7925_6390_000086.wav,-405.3322,77.53142,-20.397087,44.966347,-28.970606,12.049346,-9.468634,-11.915001,-1.429435,4.5001707,12.841458,-24.560629,-9.905599,-0.13107748,-5.3048167,-8.4856205,5.3621464,-0.8241452,-14.633011,-3.082457,0
12287_12742_000030.wav,-364.58582,80.97885,3.647643,58.75456,5.832766,26.878536,-9.332947,9.0653925,-4.3683815,1.3357493,0.5111071,-1.4991355,-0.21833251,-3.7034469,5.5407863,-4.7191343,8.26297,-9.948606,1.2752053,-0.8977918,1
13063_13511_000086.wav,-403.08475,80.21038,-9.338131,34.866585,-19.758223,-12.233063,-26.567991,-9.576525,-22.784716,-9.040452,2.6122217,-8.210645,-10.047645,-12.388632,3.390002,-2.7366073,-2.5820644,-3.009768,1.3553253,-7.296388,1
11247_10229_000050.wav,-396.32425,95.0598,-9.587124,24.61456,-11.381932,16.973888,-2.2118134,-13.328196,-13.020229,-9.94135,-8.990948,-2.4458027,-2.688146,-1.1701025,1.5509008,-10.649319,4.4573097,-4.88273,-8.791343,-5.276145,0
12114_10229_000027.wav,-390.46198,112.372406,2.619066,13.784522,-22.570665,-0.26347807,-9.690326,-7.521671,-22.76169,-13.432169,-2.4438822,-11.107405,4.4585166,-1.6980612,-0.032993525,-1.8410854,0.9653378,-2.3179991,-7.9823756,1.5263294,0
12114_10229_000077.wav,-415.24103,111.88142,2.172368,25.162756,-15.722291,-0.57235104,-9.462437,-5.1881576,-20.052847,-13.059886,-2.0570874,-14.664653,3.6823945,3.3675873,1.7662407,-2.2935185,2.2369368,-0.79317003,-10.545121,-0.8662768,0
12287_12742_000044.wav,-339.59012,100.14434,-1.0253694,62.11328,6.978563,26.005753,-9.725101,6.6016192,-8.98724,2.1958108,0.041019693,-4.4027767,-1.1229874,-4.4825916,3.8736901,-7.1621747,6.5182505,-13.030862,0.7462357,-1.1358035,1
12626_10229_000062.wav,-388.9236,106.796165,44.17445,60.656574,-33.966476,3.7277868,-19.393143,-6.1212134,3.539553,-12.751008,-11.812467,-4.2673907,-14.581992,-18.88867,2.022196,-6.8381424,-4.3413363,-7.6853433,-1.1706445,-4.2531867,1
13063_13511_000028.wav,-405.87637,90.06453,-14.768966,29.785225,-18.719286,-14.71015,-31.403175,-14.789757,-21.652,-6.8255367,3.2742505,-10.027082,-7.7835426,-11.025086,1.4431946,0.49986115,-3.0754123,-4.6606054,2.772941,-5.0167336,1
12114_10229_000086.wav,-397.24542,107.238815,-0.62042975,23.350826,-22.792082,7.119638,-14.588322,-5.651702,-19.500898,-12.70682,1.292817,-15.016598,4.846593,0.43571088,-0.22468877,-3.2906735,2.8179994,-2.4727151,-9.773855,2.351948,0
11247_10229_000000.wav,-334.8897,90.21286,-23.10622,20.43886,-22.825735,18.229424,-5.118776,-12.390707,-12.165854,-0.72697026,-15.47271,-4.446919,1.8696597,-9.454614,-0.00017963596,-9.773283,9.365119,-6.556921,-5.4884734,-3.4126382,0
12287_12742_000040.wav,-336.74393,91.0946,-1.7682827,64.99564,3.749271,24.625496,-7.1049056,8.311314,-7.582542,3.3168585,-1.97611,-2.5209215,1.5199258,-4.998206,5.622043,-8.5949545,6.935473,-10.333585,-0.6248656,-0.8753554,1
12287_12742_000026.wav,-372.30536,110.31306,-3.0386848,58.198227,7.672843,18.19545,-7.9063497,7.9866867,-8.806119,2.23793,-0.74871093,-3.4082842,0.83639693,-6.1077986,3.906517,-3.9508164,6.6874022,-9.844834,-0.41656622,-1.1868578,1
3050_2941_000024.wav,-375.39795,130.06932,-22.42553,19.63392,-9.534171,-3.9120188,-12.315648,-11.952819,-2.6522923,3.3600106,7.2750196,2.2957976,7.8485937,1.6254267,8.392928,5.5070205,-3.1784132,1.1036223,-1.1620257,2.235249,0
5739_4739_000040.wav,-448.4307,113.59872,37.64632,43.4545,-0.10471595,-2.2556984,-3.243723,-9.926582,-8.966901,-9.931112,3.2033198,1.9999425,-4.4898643,2.6012263,0.80190307,-3.9593284,1.1268526,0.3075889,-0.8475611,-0.52138805,1
7925_6390_000048.wav,-461.20624,84.68617,-33.880787,29.442146,-35.27826,1.983722,-9.822949,-17.640057,-5.4744534,-5.679853,6.23883,-19.759457,-14.535194,1.0041782,-4.810803,-17.030449,-0.3517285,-1.2478735,-20.733421,-5.2238493,0
3050_2941_000017.wav,-358.4795,88.297424,-43.393314,38.869087,-20.590443,6.845671,-10.336842,-6.258882,-1.571577,-3.1371338,-1.406842,-8.401809,3.9186358,-0.6579544,3.3615034,-2.8778076,1.9515301,1.7651643,-5.776817,0.089425094,0
12114_10229_000012.wav,-406.80307,113.91915,0.5752013,24.987095,-18.782635,2.0114079,-15.532127,-3.6721234,-26.004375,-14.283257,2.2037735,-15.475122,6.931378,0.5202252,-0.34504476,-2.19802,2.7889519,-2.1038184,-12.091349,0.054759473,0
13063_13511_000064.wav,-424.3645,74.0796,-8.313926,34.803833,-23.043049,-15.554958,-27.51394,-14.926638,-23.765814,-8.931838,-0.58723044,-9.725052,-8.95955,-14.642463,0.8445681,-0.41070014,-3.0653021,-4.8032947,1.4542524,-6.911122,1
12626_10229_000018.wav,-357.47125,125.62293,27.54199,39.17718,-15.76043,24.08963,-36.07924,-9.165529,-4.4628434,-8.646083,-6.2031455,-5.2099094,-4.909534,-10.168898,8.246687,-9.803498,2.1105537,-4.7941794,-4.97854,-4.9309807,1
12626_10229_000047.wav,-377.84778,118.55327,32.110786,57.626213,-29.49536,7.367596,-23.939602,-3.9600341,6.3296742,-13.969434,-11.249414,-5.0944076,-12.233735,-14.632202,8.81867,-2.0410428,-3.1441207,-5.3720703,-4.4970183,-8.337008,1
4405_3604_000005.wav,-290.02502,120.91231,-17.070919,45.90634,-3.8720667,-1.32248,-9.514086,-4.6765027,-14.341087,-0.78345025,1.0575882,-0.22887799,8.654842,-10.42139,4.548639,0.83209664,-5.5195756,-4.457671,-1.7113738,-5.4871025,1
4405_3604_000008.wav,-312.90143,123.54565,-16.516924,35.083954,-0.33266377,9.270791,-7.686894,-2.1197145,-18.081062,-6.2186666,5.481145,1.3115276,8.877867,-3.8855543,5.6768045,0.13012949,-3.7261226,-8.8331,-5.274925,-0.885005,1
7925_6390_000017.wav,-436.84387,52.86302,-23.206572,32.382133,-16.917862,7.405147,-8.279796,-13.82688,-6.0160384,-2.7800589,4.666664,-18.568161,-9.709666,-0.76093644,-4.3752203,-9.267535,1.1994505,-2.8316169,-12.647465,0.0026456253,0
3050_2941_000026.wav,-367.79776,92.24314,-43.8423,39.095142,-21.521446,9.026115,-5.225941,-7.750885,-5.592903,0.81714493,4.5611763,-17.354147,6.1498785,0.0562394,-3.19539,-1.5637987,-2.4406776,5.3724737,-6.446807,-4.2513733,0
5739_4739_000033.wav,-386.36844,132.16608,37.680595,42.87227,7.248181,-0.29196012,-6.126451,-17.367168,-8.259776,-11.961343,-9.581901,0.5375477,-3.3564343,-3.1084597,4.163145,0.319207,-2.203803,0.5913043,0.19962747,-3.2060506,1
13063_13511_000006.wav,-389.1471,88.165115,-8.377865,42.048077,-25.535452,-16.237038,-22.016966,-3.6077178,-25.463156,-10.109365,4.9632,-8.022354,-4.926739,-11.7371025,3.931943,-0.77193505,-2.0428083,-1.2246317,1.6468815,-5.5497227,1
11247_10229_000048.wav,-384.77432,95.76969,-14.780053,33.01279,-22.973555,18.67836,-3.0417714,-2.086302,-16.224848,-6.1766057,-10.928752,0.06413307,2.9389117,-6.9140644,3.7361393,-12.319066,6.7622166,-9.163589,-5.8605685,-1.9858582,0
11247_10229_000052.wav,-366.4362,101.97124,-22.111237,32.44329,-21.690561,16.70451,-6.274312,-10.80324,-21.61249,-6.709277,-12.252908,-2.4537141,0.98437756,-7.9801254,1.7272526,-13.6356125,6.877232,-10.712058,-5.7588286,-0.8536798,0
12670_13511_000031.wav,-450.11682,89.66323,-2.4864893,47.743385,1.8578838,9.07161,-8.763198,-0.57249993,-8.272266,-2.2336738,-9.161965,-4.147928,-5.4924736,-5.7249236,4.1185565,-15.654086,1.9040165,-5.260983,-5.235476,-2.8839903,0
4405_3648_000040.wav,-334.30585,118.24413,-11.769676,40.590595,3.9946635,0.2753749,-11.756942,-7.190728,-20.262157,-1.2740414,2.7248154,-2.1892605,13.000222,-3.1122499,0.43793353,3.6554153,-2.7526069,-9.2680435,2.0561368,2.684451,1
12287_12742_000007.wav,-355.63272,83.53387,11.01614,59.548958,13.057572,26.052391,-9.806178,15.110389,-6.222786,2.45729,6.0510836,-3.4011953,-0.43644297,-3.5973825,6.9055266,-4.070984,5.145576,-7.915755,0.79138845,-0.86971736,1
11247_10229_000008.wav,-385.2479,100.81273,-18.542849,30.055717,-20.066303,15.09402,0.3543848,-4.862465,-17.10987,-4.794067,-10.155803,-2.4068453,1.0830152,-5.773754,3.696227,-10.449523,6.6093197,-8.599627,-4.7254558,0.82848907,0
12626_10229_000049.wav,-376.9124,134.49113,33.48271,39.3727,-17.66358,8.394289,-20.136759,-0.76324975,-5.879581,-7.79019,3.6258047,-1.6339749,-8.65623,-7.528455,4.405599,-6.673286,-0.8185903,-8.555597,0.9219261,-3.9452076,1
5739_4739_000020.wav,-458.4285,135.18976,21.480463,49.72409,4.7879615,-3.9091816,-7.960167,-19.84235,-5.4054284,-5.396656,0.27204883,6.196697,-3.916596,-1.6050404,4.163156,-1.3097285,0.34439605,-0.9292155,-1.4618682,2.229903,1
12626_10229_000056.wav,-326.92838,129.24168,20.159609,36.69986,-16.183607,22.746729,-19.50726,-12.131728,-3.488015,-10.191021,-11.01185,-2.5908577,-1.073584,-7.549543,10.328466,-0.75981146,-2.5046732,-2.777865,0.9166915,-6.1968093,1
11247_10229_000069.wav,-365.51602,107.952614,-27.268253,28.862638,-22.702597,18.59793,-2.286559,-6.1437087,-9.75879,-2.1415954,-11.886467,-6.8939004,0.24519426,-5.822591,3.0823,-9.047522,6.3559384,-4.451643,-6.6024246,1.2526456,0
7925_6390_000033.wav,-476.96848,72.102005,-23.712505,46.040142,-29.169289,8.701217,-11.844176,-15.474635,-3.9882207,-4.1589212,5.8572474,-27.99623,-10.455402,1.2450626,-9.661731,-10.749733,3.7517898,-3.1184304,-19.701147,-6.2737722,0
12626_10229_000079.wav,-401.98465,143.50227,50.4244,33.34885,-19.745632,11.382664,-18.302439,-5.739487,-4.3934226,-5.8065906,1.8223536,-4.1461296,-8.484196,-11.410922,3.9166102,-4.8891573,-8.436945,-9.697511,-3.8089218,-2.6261914,1
12114_10229_000023.wav,-399.73877,115.286995,1.753556,19.121126,-22.638573,1.268213,-12.032914,-5.105781,-21.34803,-13.68306,-0.86264616,-10.133058,5.195154,0.58528125,2.4517086,-4.1136584,1.8099821,-2.625207,-9.588922,2.3743165,0
3050_2941_000033.wav,-333.70715,68.6476,-56.95012,54.04317,-33.02439,-1.2157358,-13.900318,-7.5197268,-4.0725427,-3.5098984,-5.690516,-10.611395,8.502304,0.97902906,2.1972005,-6.062689,7.268608,1.050326,-8.44174,2.6003823,0
7925_6390_000025.wav,-404.62164,77.24626,-39.785465,35.99558,-36.839928,9.810429,-9.109799,-27.628157,-0.92374486,-1.9954734,6.790341,-18.757915,-16.471136,1.5047721,-6.164108,-13.359347,2.6242554,-6.996047,-17.33588,-4.9047055,0
12114_10229_000067.wav,-390.60498,114.334526,-2.067136,15.95683,-23.005356,0.92834795,-9.000463,-6.98593,-20.20997,-12.471681,-1.7789334,-11.929557,3.5810885,-2.2213867,0.50668824,-1.6969993,0.38454515,-2.6086452,-8.970136,2.5506892,0
12114_10229_000071.wav,-385.79605,113.118324,3.9629343,13.525509,-31.041592,5.8677473,-10.381608,-5.362484,-23.765703,-12.89096,1.4655523,-12.650631,5.4214344,-1.1573386,2.895805,-2.0102248,0.16898885,-2.378486,-8.877803,1.1809087,0
5739_4739_000015.wav,-421.37024,133.04938,32.70745,42.022907,4.650821,-0.19989116,-3.5645483,-16.23483,-7.3614855,-5.7137465,-1.5808469,7.0163474,-2.8937633,-6.264057,3.0453568,-3.180994,-2.277222,5.1725516,3.0511556,-3.717048,1
13063_13511_000034.wav,-380.44006,92.68444,-9.876839,27.506994,-35.339783,-13.887744,-22.805233,-16.328438,-27.326872,-7.9935236,-1.0698665,-9.63515,-9.673871,-13.048404,4.3882985,-4.682563,-6.3097653,-5.4343457,1.3689499,-8.554355,1
11247_10229_000021.wav,-377.7756,103.39609,-24.899714,30.771288,-27.091997,17.67966,-7.521188,-7.736784,-12.021171,-4.759217,-14.346549,-5.493538,0.8692185,-7.945211,4.177414,-10.129411,6.837116,-4.8347874,-7.095516,0.7310359,0
12287_12742_000034.wav,-336.97913,101.17751,-0.23336588,63.853554,7.1067624,24.755259,-7.592659,6.0952206,-8.641833,1.4131305,-0.5758423,-3.0644553,0.53728944,-5.5119333,5.1161923,-4.6834927,6.5275483,-9.032674,0.24522135,-0.60912544,1
12626_10229_000030.wav,-364.52332,124.31982,35.854862,38.19547,-27.40932,19.368122,-24.076973,-13.899547,-3.9858036,-11.9825945,-6.461024,1.1235588,-2.9758265,-9.680545,8.072949,-6.053456,-3.3539903,-2.315829,0.7519478,-6.8953466,1
13063_13511_000051.wav,-479.91394,63.87552,17.239994,39.82103,-4.2154264,-11.7801485,-26.830595,-10.011811,-22.290972,-6.3123674,-4.513957,-13.349462,-7.106775,-13.114179,4.6309443,-2.0094368,-5.8486624,0.19393747,3.4788103,-9.20697,1
12626_10229_000057.wav,-396.07962,136.9787,30.63019,37.558933,-27.230501,24.319206,-28.51698,-8.13246,-3.5663178,-6.270594,-5.5968027,-0.9624472,-1.4756052,-11.611509,11.438461,-7.584676,-1.7852155,-2.3733447,-1.2060572,-6.1544743,1
12114_10229_000054.wav,-379.73837,119.29436,-1.321357,24.20537,-27.451067,6.235307,-16.896187,-6.510847,-24.171467,-13.406278,-0.39656845,-18.225824,4.0825644,-1.2118623,0.8923985,-4.640405,1.7635108,-3.7413137,-11.947358,-0.15052274,0
4405_3648_000057.wav,-318.58737,109.49536,-10.143637,27.008936,-0.42656824,3.3186097,-12.951924,-13.697041,-21.7098,1.1986395,6.162836,-1.3072183,13.72666,1.7896364,0.22654437,-1.1764766,-3.979886,-9.765167,1.5857137,1.9712104,1
12670_13396_000028.wav,-427.9243,99.67056,-4.9804535,53.18512,0.66831243,8.079196,-23.55334,-12.897619,-10.497583,-2.2560673,-13.858539,-2.5526106,2.367905,-12.028285,2.6958187,-15.217582,-3.0714922,-6.0147204,-6.5996857,-4.2782545,0
13063_13511_000072.wav,-409.4544,81.95295,-5.913757,20.456453,-27.834457,-12.515531,-24.801018,-6.844207,-23.064363,-10.139048,7.309651,-10.541203,-9.260538,-8.367315,2.1486723,-1.7565746,-4.05758,-4.7202325,2.1064327,-3.3114321,1
13063_13511_000052.wav,-414.30023,80.80492,-8.614481,20.978542,-23.559671,-17.692476,-25.228045,-10.44982,-22.768265,-8.97181,3.6149938,-11.325987,-6.8274074,-7.6373863,0.14792971,-2.674387,-1.4114207,1.2528551,-0.1446535,-9.715877,1
12626_10229_000050.wav,-407.20312,117.295074,35.65846,38.526394,-17.636917,23.404388,-22.912811,-6.2159386,-7.0381126,-13.430442,-0.7599268,-0.07741189,-3.3369663,-3.6239636,5.63526,-10.239307,1.323887,-2.1983774,-1.6677303,-5.184094,1
3050_2941_000014.wav,-378.92963,78.793526,-44.906868,42.609188,-23.461454,7.142621,-13.204109,-11.569972,-7.622213,-1.9291168,1.7649767,-10.905155,4.5185094,1.3643304,3.3426676,-1.1509492,2.368879,3.0450997,-3.7214677,-1.3940625,0
12670_13511_000002.wav,-393.63443,86.01585,4.7337675,42.0004,-2.6716907,11.47098,-12.06247,-1.6126107,-11.025218,-11.589377,-7.598186,-10.187309,-7.0934734,-4.3181415,-2.2759604,-12.999806,4.531282,-7.375426,-8.591641,-1.9752432,0
12670_13396_000016.wav,-387.2379,86.87903,-5.2515,43.29698,2.409303,12.587695,-14.724192,-12.868765,-10.173362,-2.811045,-11.882222,-7.1152244,-1.4564518,-10.02984,3.410397,-10.788517,-3.6311557,-4.6207747,-8.075352,-5.3424425,0
5739_4739_000069.wav,-437.5606,107.58246,39.89388,44.45161,3.8276901,-4.1857853,-4.010901,-10.597475,-9.370929,-6.6206007,-1.034772,0.80606955,-1.156876,-0.6689935,1.2544031,-0.52628946,1.0248824,1.3256701,0.25599205,-0.54764974,1
12670_13396_000005.wav,-378.65692,101.12764,-9.211046,45.92196,-2.964265,16.859173,-16.96252,-11.192017,-16.92531,-2.1760685,-10.43899,-9.919349,0.41634163,-10.767846,2.6074045,-14.856944,-2.632622,-5.026907,-8.193064,-5.1028633,0
12670_13396_000027.wav,-425.1473,82.116615,-0.033823118,56.057854,4.8126597,14.652158,-25.877909,-9.842121,-9.24196,-3.9413476,-8.666774,-3.397816,-0.6356426,-12.730472,7.211166,-15.508236,-2.4674668,-0.51340663,-8.154601,-3.7185156,0
4405_3604_000026.wav,-306.72897,120.16997,-36.18956,36.921833,-5.832382,-5.4544845,-8.574267,2.2176213,-15.325394,3.2091913,5.850888,-0.81146926,5.523516,-12.311571,4.0295095,-0.3723388,-3.518972,-3.4389052,-0.2692188,-3.0137835,1
12114_10229_000026.wav,-388.04477,120.26195,-9.671376,13.737529,-19.442858,1.2701511,-12.357528,-10.004659,-21.152706,-10.750426,-1.5565901,-17.980076,4.917523,0.68814725,-3.338093,-1.6552018,2.1153266,-1.6695174,-10.291064,0.85078126,0
12670_13511_000011.wav,-432.25488,61.165886,17.54474,53.023277,-8.9530115,4.493102,-10.074765,-2.823679,-17.41165,-9.740867,-15.84772,-11.75121,-7.865043,-12.846244,-2.0557415,-13.317419,0.8981985,-7.638696,-4.367453,-3.0272126,0
13063_13511_000037.wav,-410.3488,73.36016,-16.812857,17.826204,-27.4879,-17.064688,-26.877893,-15.269156,-20.782429,-9.537908,-2.8362384,-14.759896,-5.00414,-7.8906417,-0.81918365,-3.1327221,-3.8535948,1.8207734,-0.63767374,-10.416637,1
11247_10229_000056.wav,-349.86325,105.15034,-28.750063,22.620281,-21.674261,18.184448,-1.6658069,-6.5492043,-18.12361,-7.0294657,-12.64297,-3.6481938,-1.1690886,-11.097264,7.3964005,-7.170821,3.5564554,-6.5076957,-5.0631876,-1.1324682,0
11247_10229_000064.wav,-415.74286,103.92125,-18.170475,20.432907,-15.903913,17.509844,-0.61147076,-5.379307,-14.753422,-3.9212806,-8.382279,0.062451128,4.291726,-3.0212114,3.7409606,-9.895306,5.242268,-8.474574,-4.4242992,2.0078266,0
13063_13511_000031.wav,-401.2149,73.33125,-19.983349,20.35073,-22.58165,-15.193206,-25.803734,-1.9013162,-27.32734,-9.110138,5.8268156,-8.262456,-6.27227,-10.434737,3.3460047,-3.8636546,-3.8556304,-6.510706,0.97023654,-7.577782,1
12626_10229_000066.wav,-340.98978,107.36485,34.044186,36.21075,-20.589788,12.59668,-20.494997,-15.200949,-8.660408,-12.857813,-13.629323,-3.4501069,1.5878431,-9.332198,7.1564612,-2.5482624,-3.879234,-2.3622947,-1.509847,-5.2219563,1
5739_4739_000081.wav,-458.18674,127.13356,31.159973,57.05396,9.66346,-2.6344283,-11.662351,-17.394886,-6.231233,-10.785688,-2.2023122,6.598779,-5.9970756,-2.5329835,8.124408,-3.579208,-1.8299552,5.795049,0.8318004,-4.9977694,1
12670_13511_000010.wav,-430.54425,84.771935,3.157489,57.92818,-0.2541917,7.7348585,-12.242977,-6.0644903,-12.520712,-5.5471573,-7.8915706,-8.285822,-5.116655,-4.4288716,3.9992,-11.613637,0.36692676,-7.3452735,-4.485687,-2.2601666,0
4405_3604_000013.wav,-300.021,118.06024,-15.9873495,33.93536,-0.9931093,5.0898266,-1.1016645,-0.6063805,-21.735022,-4.3110766,6.287027,0.0232578,6.880773,-2.68986,7.84751,-1.8537492,-6.7037587,-6.037009,-4.892226,-4.30965,1
3050_2941_000064.wav,-447.6063,71.39119,-25.714785,19.696688,-10.323264,4.2379074,-4.3234735,-10.546015,0.069715,1.6898258,-3.027989,-5.2791657,4.589506,0.8572509,2.4967449,-0.39834204,2.3539145,4.4320183,-3.7707214,0.64787275,0
11247_10229_000024.wav,-374.10443,89.9874,-13.387985,33.10053,-19.102499,19.524733,0.24560644,-1.0226094,-14.364425,-9.656347,-15.085312,-0.1722816,6.878689,-5.19972,4.237312,-7.0051055,8.260416,-9.779081,-8.03221,0.38755324,0
4405_3604_000016.wav,-308.88086,132.03044,-27.376007,41.624836,-3.5083303,3.0299132,-12.903411,5.6884465,-15.627082,-5.3314185,2.346332,-1.814762,5.312159,-10.905259,7.189514,0.7390281,-3.2033718,-6.3459797,-1.342998,-3.9556413,1
7925_6390_000089.wav,-430.7055,64.87099,-30.769783,47.55121,-37.536007,11.155274,-10.44463,-13.240868,-5.4020076,-6.850032,10.060987,-21.784582,-16.27621,-4.943804,-0.3982784,-13.5595045,-2.1320808,-2.419933,-19.66508,-3.9227865,0
3050_2941_000022.wav,-377.36777,80.35019,-33.40711,36.228886,-17.33673,7.32215,-4.397536,-6.6649256,-2.8825645,-3.739424,-0.7806611,-8.664685,2.7003472,0.31484243,2.110896,-0.22974372,-2.24829,1.3879175,-4.6098857,-6.5883536,0
5739_4739_000036.wav,-418.7829,143.62332,34.84121,31.545437,-7.8705635,-1.1196905,-2.9015644,-17.93273,-6.824879,-2.8551013,-4.4118233,-4.304581,-8.325469,-1.2459037,2.2934115,-8.94103,0.86765796,4.124485,-5.2886777,-1.2989627,1
13063_13511_000030.wav,-420.8271,90.96861,-9.390001,19.578688,-25.018738,-5.552465,-24.085953,-9.67092,-19.804918,-8.382664,8.271644,-7.330819,-3.8211477,-4.5796657,0.90150917,-6.2209544,-2.3326883,2.5432546,-0.80141014,-7.9006505,1
12114_10229_000049.wav,-383.59366,115.30621,-7.4381957,27.349579,-23.867947,2.9975755,-14.83356,-6.92316,-20.17342,-12.464964,-3.4854674,-15.797624,5.179317,-1.3370904,-0.211347,-3.614711,3.6206224,-4.9034657,-13.007417,0.84450024,0
3050_2941_000070.wav,-351.47116,78.35248,-47.366287,42.132774,-16.031599,5.2925286,-3.3881898,-11.617378,-2.914696,-0.48300445,-3.1652036,-14.515173,0.45369786,0.92139244,-1.7616264,-5.465444,-0.109047756,3.6966784,-6.287176,-4.756583,0
11247_10229_000029.wav,-367.3864,93.35765,-17.319132,22.121193,-17.554121,20.126528,1.8681004,-2.0247095,-14.777308,-9.272264,-13.187214,-0.49585867,4.3121176,-4.4148946,3.6824954,-7.8159943,7.703477,-9.073911,-7.9367275,0.14296772,0
