FileName,nobs_pitch,mean_pitch,skew_pitch,kurtosis_pitch,median_pitch,mode_pitch,std_pitch,low_pitch,peak_pitch,q25_pitch,q75_pitch,iqr_pitch,Gender,nobs,mean,skew,kurtosis,median,mode,std,low,peak,q25,q75,iqr
7925_6390_000086.wav,1071,106.5217468677628,0.5711043032739237,0.8253480988667152,159.12707393333474,0.0,105.82619434606517,0.0,587.0979385155039,0.0,191.61793240634967,191.61793240634967,0,75,469.48125,3.684839378115488,13.140973378375923,192.93750000000003,179.15625,980.9122482613122,0.0,5367.796875,155.0390625,217.0546875,62.015625
12287_12742_000030.wav,1159,60.17664561021954,0.3826989830181948,-1.5346944218436638,0.0,0.0,67.70983214288249,0.0,207.00396672000392,0.0,123.13027037215625,123.13027037215625,1,81,634.8289969834087,3.13519804558628,8.226847423154643,124.03125,117.140625,1718.2300235965365,0.0,7276.5,103.359375,151.59375,48.234375
13063_13511_000086.wav,1827,66.15768483749318,1.633363074973159,5.69669123693987,0.0,0.0,82.15856773357962,0.0,588.4837758561841,0.0,127.93628184646629,127.93628184646629,1,127,688.3916092519685,2.9762458823935374,7.725872399349171,427.21875,0.0,1001.3916228146109,0.0,4527.140625,292.8515625,509.90625,217.0546875
11247_10229_000050.wav,1997,121.44454299914769,-0.1953272280471213,-1.605068734224106,188.20674813838477,0.0,103.83102717944598,0.0,480.9424771794971,0.0,206.2619184187368,206.2619184187368,0,138,663.6086695234113,3.270913787426751,9.779162680709346,213.609375,199.828125,1260.2452801874986,6.890625,6167.109375000001,194.66015625000003,406.546875,211.88671875
12114_10229_000027.wav,1386,143.33860299639508,-0.1051544851185434,-1.5557087248065196,214.52340958518448,0.0,125.6583932302308,0.0,538.07237598209,0.0,241.34240161895016,241.34240161895016,0,96,606.59033203125,4.00222908841589,14.455232079855062,268.734375,0.0,1353.08021663843,0.0,6842.390625,234.28125000000003,435.83203125,201.55078125
12114_10229_000077.wav,1636,143.4852370128736,0.1011293481650635,-0.7238431718246852,224.14777450387544,0.0,127.2708422901862,0.0,590.4859294921297,0.0,239.27947345868049,239.27947345868049,0,113,332.335453539823,7.093977469908472,54.93163761220214,241.17187500000003,0.0,558.1425137263445,0.0,5209.3125,227.390625,427.21875,199.828125
12287_12742_000044.wav,1599,83.20153567461642,1.5046661554839482,7.011396342852166,108.93076914725584,0.0,83.01577714916772,0.0,594.0966859235763,0.0,133.3990916420569,133.3990916420569,1,111,353.9865695167367,5.154356186380877,25.10038598149841,124.03125,124.03125,1194.8309367403008,0.0,7283.390625,110.25,148.1484375,37.8984375
12626_10229_000062.wav,1084,119.84638499355094,-0.6853216827331444,0.8919129562054389,136.04826410612625,0.0,63.57799103445512,0.0,343.72213009069486,120.72276773279349,156.648639663234,35.92587193044052,1,75,375.9914927184466,7.17218105098161,55.49887466191991,316.96875,316.96875,481.3322149777717,99.39320388349512,4292.859375,172.265625,378.98437500000006,206.71875000000009
13063_13511_000028.wav,1331,77.18611229855645,1.9197290532798668,4.903336287661144,0.0,0.0,103.82314303066596,0.0,589.8168584475485,0.0,126.10535332127756,126.10535332127756,1,92,607.4984714673913,3.894119992384159,16.380161705292917,454.78125,461.671875,704.4927145153576,0.0,4575.375,385.87500000000006,523.6875,137.81249999999994
12114_10229_000086.wav,1343,153.47083345317222,-0.0517088143650532,-1.3096273019390337,225.44750981508892,0.0,133.29561785222,0.0,595.470112820663,0.0,252.98056882664756,252.98056882664756,0,93,471.3039314516129,4.732637698247811,21.61893561204174,261.84375,0.0,1011.7092740700735,0.0,6325.59375,227.390625,316.96875,89.578125
11247_10229_000000.wav,1997,141.25662507620493,-0.1507769179850281,-1.6803308966928063,203.0417664622836,0.0,122.735579102166,0.0,539.2699373548563,0.0,248.74200734284796,248.74200734284796,0,138,711.7316576086956,3.792450316880813,14.158315536057868,268.734375,234.28125000000003,1357.3799238602903,6.890625,7283.390625,215.33203125,501.29296875,285.9609375
12287_12742_000040.wav,1085,71.3049434078833,0.9112177701805352,2.950628806509872,96.933468819478,0.0,76.23545298121961,0.0,558.9357231873485,0.0,132.53074606642394,132.53074606642394,1,75,454.8153479381443,3.11244753325167,7.7774035295076285,124.03125,124.03125,1141.267256097664,0.0,4864.78125,110.25,151.59375,41.34375
12287_12742_000026.wav,1431,74.62957907490065,0.3803318217437866,1.300745837459602,104.41662558097708,0.0,68.16721639723355,0.0,544.9025906692589,0.0,125.14936520692368,125.14936520692368,1,99,250.2636953259005,5.110040927239504,24.81880645415493,117.140625,117.140625,680.271430273291,20.671875,4127.484375,103.359375,137.8125,34.453125
3050_2941_000024.wav,1135,119.31297127594289,0.3502939417181556,-0.6999533393454604,190.5205537300769,0.0,121.92973500233587,0.0,596.4643010803504,0.0,227.19707652687876,227.19707652687876,0,79,344.39237559647967,2.149769714496274,6.261289479644182,248.0625,6.890625,434.197961781885,0.0,2377.265625,13.78125,568.4765625,554.6953125
5739_4739_000040.wav,1595,88.15518343546128,1.8546062128917908,5.06347242219557,96.44649464856816,0.0,104.54421883096124,0.0,598.6575505292778,0.0,132.675199328473,132.675199328473,1,111,451.7854388598208,4.389919627195054,18.37727689171265,254.953125,89.578125,891.399137076591,89.578125,5154.1875,124.03125,396.2109375,272.1796875
7925_6390_000048.wav,1678,112.61023811509476,0.107494438060874,-0.966149844009045,170.64697284125202,0.0,102.58549132063538,0.0,530.2765782887179,0.0,192.4642113211184,192.4642113211184,0,116,685.260775862069,3.192598825447421,9.87421326531602,244.6171875,0.0,1172.0229400645442,0.0,6015.515625,172.265625,785.5312500000001,613.2656250000001
3050_2941_000017.wav,1419,109.56782082025434,0.3824558170771557,-1.3170654658824157,0.0,0.0,121.46462680668736,0.0,581.484385607528,0.0,234.65027415953983,234.65027415953983,0,98,692.2320295144398,2.1463743022877466,4.941741484783729,413.4375,13.78125,865.0588418484057,0.0,4444.453125,201.55078125,818.26171875,616.7109375
12114_10229_000012.wav,1302,130.23993578527543,0.1196846767053932,-1.1840802488003672,205.81806001185996,0.0,122.61050446318472,0.0,569.95827480901,0.0,235.3238662731549,235.3238662731549,0,90,620.2328125,3.980854381068605,14.61446389862553,341.0859375,0.0,1299.518407799394,0.0,6828.609375,234.28125000000003,461.671875,227.390625
13063_13511_000064.wav,1822,80.95353065828142,1.3106532347687336,3.823355085610805,103.81130213263891,0.0,90.09769143713686,0.0,551.2602275746003,0.0,145.15034544175563,145.15034544175563,1,126,691.7600238292582,3.1382521838185333,9.1391783838898,444.4453125,461.671875,956.7606391523634,0.0,4864.78125,310.078125,521.96484375,211.88671875
12626_10229_000018.wav,1647,129.93258180625648,-0.9891623759396032,-0.251783187586506,148.40939656874951,0.0,69.14383229016245,0.0,277.91492069739724,120.8351585174312,177.70704361795472,56.87188510052352,1,114,246.59350513749263,1.177264683654078,0.0719443753540249,172.265625,130.921875,146.8193483882125,124.03125,633.9375,130.921875,358.3125,227.390625
12626_10229_000047.wav,1007,121.95259311581565,-1.1789318963050015,-0.0987336921582264,144.63469793004302,0.0,63.26045585999038,0.0,211.06717363832735,120.21996725955128,162.83757920744046,42.61761194788917,1,70,328.6944389763779,6.769629316413848,49.80670803251209,220.5,130.921875,454.582086225274,104.1732283464567,3872.53125,137.8125,358.3125,220.5
4405_3604_000005.wav,1141,61.996501929113634,0.9857671351307574,4.433463304887382,97.21640505913427,0.0,64.5838572617772,0.0,491.7333057747997,0.0,113.38802474987229,113.38802474987229,1,79,471.4553337462054,3.623812775405768,12.345414217159444,254.953125,20.671875,830.6882127390642,6.890625,4203.28125,113.6953125,513.3515625,399.65625
4405_3604_000008.wav,1190,54.20556169714258,2.030151873045792,13.069837271391908,0.0,0.0,65.57450334897304,0.0,599.1466714598461,0.0,111.00473138708136,111.00473138708136,1,83,441.4551545221983,4.7334716252904325,21.208666363763506,213.609375,117.140625,934.9919744951636,0.0,5340.234375,117.140625,441.0,323.859375
7925_6390_000017.wav,1164,82.95954608420169,0.367901196969099,-1.7144636544254908,0.0,0.0,96.03294553220852,0.0,262.765428143159,0.0,182.18565352433507,182.18565352433507,0,81,946.637614342061,2.0784104954812914,2.8038847372024467,192.93750000000003,151.59375,1645.7697551346184,0.0,6070.640625,151.59375,461.671875,310.078125
3050_2941_000026.wav,1975,117.75325569579756,-0.0033102480914502,-1.637021633212195,179.0725220731676,0.0,110.54458504445978,0.0,501.0673273482605,0.0,217.79697606063684,217.79697606063684,0,137,714.9367536804012,4.463716934978368,23.361230562816264,427.21875,241.17187500000003,1062.5459638731784,20.671875,7448.765625,234.28125000000003,771.7500000000001,537.4687500000001
5739_4739_000033.wav,1145,84.15973903881059,0.8622514815245701,1.7729494949121944,104.04208368473236,0.0,78.94739964673289,0.0,407.7151741005232,0.0,129.7903594134029,129.7903594134029,1,80,463.4445604883982,4.867902737457406,23.46248922016809,341.0859375,89.578125,791.0986935827515,66.0179640718563,5181.75,151.59375,401.37890625,249.78515625
13063_13511_000006.wav,1586,68.40853367358518,1.8435129959253849,5.69099290174449,78.37413379865986,0.0,84.59370657839507,0.0,494.2363289227322,0.0,114.22364860781823,114.22364860781823,1,110,791.9048295454545,2.4198491048642228,4.932560815462877,461.671875,420.328125,922.1738355148332,0.0,4513.359375,385.87500000000006,728.68359375,342.80859374999994
11247_10229_000048.wav,1266,124.19242192415211,-0.1831485512437244,-1.7989349735343447,188.9827997232731,0.0,108.29364893261526,0.0,294.8430933002763,0.0,218.43944978257508,218.43944978257508,0,88,375.9305752840909,4.854597332332637,26.11251535817829,213.609375,213.609375,589.9134357440532,0.0,4230.84375,192.93750000000003,282.515625,89.57812499999997
11247_10229_000052.wav,1898,153.75358865616803,-0.4815871992297185,-1.215906221726523,208.5693603747821,0.0,110.32411757784004,0.0,543.1660456226144,0.0,231.45416538949664,231.45416538949664,0,131,474.7808676886912,4.782822297902841,23.62973577740989,227.390625,213.609375,931.315566478333,6.890625,6711.46875,206.71875,292.8515625,86.1328125
12670_13511_000031.wav,1005,77.28638705483019,0.6873890628387492,0.7182296716365357,0.0,0.0,85.85739337304835,0.0,588.4747216452672,0.0,149.6090910155425,149.6090910155425,0,70,441.0984375,4.623993831078699,23.05631698939944,158.484375,117.140625,1031.650402761549,0.0,7000.875,124.03125,260.12109375,136.08984375
4405_3648_000040.wav,1309,75.8191049823583,1.6883715742457783,9.207926676398763,108.73092456256376,0.0,79.53350161873833,0.0,599.2275367126044,0.0,131.66896273272332,131.66896273272332,1,91,346.1569177350427,7.0363950025116,58.2672296856996,330.75,20.671875,464.8357382174942,13.78125,4361.765625,117.140625,447.890625,330.75
12287_12742_000007.wav,1223,62.82390897268491,0.8269271126624212,3.9492596875927486,87.4447695894024,0.0,65.52230082511655,0.0,576.9015401370082,0.0,120.14929350415476,120.14929350415476,1,85,456.1208249395649,4.110828781687302,15.491910827937062,110.25,110.25,1452.7771658264523,6.890625,7317.843750000001,89.578125,130.921875,41.34375
11247_10229_000008.wav,1926,130.76042733449577,-0.1140082611460327,-1.734947643133413,192.5964888236771,0.0,116.01330447735484,0.0,408.24749450294905,0.0,230.7040815264952,230.7040815264952,0,133,535.4277837659727,4.193464770602568,17.670419875745747,227.390625,6.890625,1145.0691353768646,6.890625,7145.578125000001,192.93750000000003,282.515625,89.57812499999997
12626_10229_000049.wav,1572,116.26976879750563,-1.4807624753974118,0.5991911199276014,135.26050987490055,0.0,54.93469081670616,0.0,183.48491667026292,121.76463932274088,146.66266320784305,24.89802388510216,1,109,241.37201141897475,1.2407731343414048,0.1705319319849532,144.703125,130.921875,163.79001581667617,96.46875,695.953125,130.921875,323.859375,192.9375
5739_4739_000020.wav,1100,83.84579748721235,1.6657816112967536,4.210289178237914,92.08524697863396,0.0,99.18003760474168,0.0,588.4145190619452,0.0,130.23694994655963,130.23694994655963,1,77,349.453125,7.31166126959752,57.75567813168105,330.75,89.578125,485.2038378340949,0.0,4361.765625,130.921875,413.4375,282.515625
12626_10229_000056.wav,1997,105.8779071893927,-0.30081717147079,7.667942264065141,124.0375828339235,0.0,52.44697276677271,0.0,510.46034742371006,115.81917898569964,130.92688950322932,15.107710517529668,1,138,332.8701923076923,7.02500453254651,52.56174063864356,130.921875,130.921875,566.5537877072732,96.46875,4988.8125,130.921875,418.60546875,287.68359375
11247_10229_000069.wav,1997,158.95746607783207,-0.4289275593545546,-1.1524958599325157,210.0676689352079,0.0,114.96161345255524,0.0,586.3855020882178,0.0,242.67467802182924,242.67467802182924,0,138,552.8247805183947,4.780313630722214,24.424679242537373,254.953125,234.28125000000003,998.4294700006612,6.890625,6980.203125000001,213.609375,439.27734375,225.66796875
7925_6390_000033.wav,1608,103.46333491227976,0.0280856025594984,-1.7846636146858232,161.52248369796732,0.0,99.44630352941988,0.0,291.9205314616801,0.0,192.25811681300607,192.25811681300607,0,112,687.8935546875,2.9426573619369227,7.217283453573925,206.71875,172.265625,1410.4444678972857,0.0,5891.484375000001,172.265625,299.7421875,127.4765625
12626_10229_000079.wav,1439,120.9953376348852,-1.4518697895379986,2.3371630077711902,134.8765347673662,0.0,50.65580111409687,0.0,331.6731706423996,121.59235347262864,147.4719682742608,25.87961480163217,1,100,272.4234411337209,9.040077410302173,84.35448654274498,137.8125,130.921875,596.205888967264,110.25,6036.1875,130.921875,253.23046875000003,122.30859375000004
12114_10229_000023.wav,1291,117.56309305803416,0.3049066475031636,-1.1308263666569136,105.24732895352396,0.0,120.72147329761248,0.0,596.1561266182131,0.0,224.94255030695007,224.94255030695007,0,90,415.8109375,6.181169510712779,37.54799965059679,265.2890625,0.0,899.3614379745901,0.0,6387.609375,220.5,427.21875,206.71875
3050_2941_000033.wav,1355,137.14942490554137,0.1869213177217799,-1.1980439849355284,208.1648153799124,0.0,131.7749933019641,0.0,545.0346492207506,0.0,247.00514629742764,247.00514629742764,0,94,913.2438698001632,2.332434024707149,5.9029513218180885,516.796875,13.78125,1070.0519477289188,13.78125,6132.65625,325.58203125,866.49609375,540.9140625
7925_6390_000025.wav,1640,124.75788786164048,0.0191534461563779,-1.3716275464078505,175.5277627350634,0.0,112.78387233266888,0.0,531.6898223559152,0.0,214.88443013604325,214.88443013604325,0,114,930.2948190789474,2.356871935535701,4.627302688100573,430.6640625,186.046875,1349.6053852441744,0.0,6077.53125,194.66015625000003,875.109375,680.44921875
12114_10229_000067.wav,1772,132.90266524495095,0.1123498773391554,-1.4042365880095566,207.2168501987344,0.0,127.5441458829654,0.0,565.3388320108108,0.0,242.53766967683967,242.53766967683967,0,123,512.4272103658536,4.565066577437849,19.231830220097997,254.953125,0.0,1196.5132955887684,0.0,6663.234375,234.28125000000003,413.4375,179.15624999999997
12114_10229_000071.wav,1609,129.3445599391727,0.2179081506861883,-1.202125512341322,199.65654643785524,0.0,127.79586032124382,0.0,572.129211362006,0.0,240.41017498652417,240.41017498652417,0,112,822.7529296875,3.051696480705473,7.613483461865451,413.4375,0.0,1601.3126567338593,0.0,6787.265625,241.17187500000003,484.06640625000006,242.89453125000003
5739_4739_000015.wav,1798,80.57467704292775,1.422501870128552,6.28400934034943,107.30901513183132,0.0,78.89838231206676,0.0,535.9046479397521,0.0,132.39021647721063,132.39021647721063,1,125,383.8336577102804,5.445529364342481,30.58577085889837,310.078125,89.578125,665.8078011554153,68.69158878504673,4713.1875,124.03125,406.546875,282.515625
13063_13511_000034.wav,1491,89.0054701658986,0.9585805809753642,2.050071014686462,107.20579533605516,0.0,89.7089233476476,0.0,542.3958311049083,0.0,140.87329627599826,140.87329627599826,1,103,766.7212831783366,2.9014975033562385,7.1759446875886646,461.671875,461.671875,1046.360172842099,0.0,4885.453125,365.203125,568.4765625,203.2734375
11247_10229_000021.wav,1997,146.59866129548962,-0.2416461012035446,-1.4051119169151574,207.9954731081903,0.0,117.80078592430824,0.0,537.6566104746148,0.0,234.0852016730214,234.0852016730214,0,138,583.1988398829432,4.0295120200090055,16.359677248653977,272.1796875,234.28125000000003,1005.306676175532,6.890625,6194.671875,213.609375,475.45312500000006,261.84375000000006
12287_12742_000034.wav,1598,75.3092698826541,0.6102554298102348,1.8249337475148204,102.58988388420434,0.0,71.9296724397375,0.0,556.7906171918289,0.0,128.90964412786997,128.90964412786997,1,111,277.3798351179289,6.257404546332582,38.376469454745575,117.140625,110.25,1004.1136501281516,20.671875,7207.593750000001,99.9140625,137.8125,37.8984375
12626_10229_000030.wav,1862,117.45105388425957,0.0755093502876068,4.548391597195559,138.52544630048789,0.0,71.05973296716667,0.0,588.8460863863942,111.43204035468877,161.48499273033437,50.05295237564562,1,129,362.3548220567083,6.186781014391624,41.76578468976975,192.93750000000003,130.921875,529.623410619825,96.46875,4382.4375,144.703125,468.56250000000006,323.85937500000006
13063_13511_000051.wav,1259,71.96902046046091,1.879409840635196,3.923779156992493,0.0,0.0,103.74889267259827,0.0,535.5505539768741,0.0,114.35205876753788,114.35205876753788,1,87,778.2372101991377,2.5131314263790734,5.031055284555313,441.0,378.98437500000006,1016.3172352396784,0.0,4575.375,375.5390625,561.5859375,186.046875
12626_10229_000057.wav,1784,117.05325447615444,-1.4297423836691787,0.4055046514812406,138.0998936806692,0.0,56.73736318791104,0.0,190.17803733886208,122.53837506193628,150.54799583675575,28.009620774819496,1,124,350.5778323361082,6.253810797589429,41.81318790013587,151.59375,130.921875,731.3569416759481,110.25,5925.9375,130.921875,346.25390625,215.33203125
12114_10229_000054.wav,1048,145.50371634903263,-0.2833747819483617,-1.6468575352139287,209.46824281906927,0.0,118.9996944804112,0.0,383.8775562737015,0.0,239.7737972861463,239.7737972861463,0,73,366.61900684931504,7.76291674814599,61.504264760711706,268.734375,0.0,642.8593695485936,0.0,5691.65625,227.390625,420.328125,192.9375
4405_3648_000057.wav,1323,64.81229506563085,2.6709092372186065,11.242647831047012,0.0,0.0,96.19933453402822,0.0,599.734831275188,0.0,130.17314608610167,130.17314608610167,1,92,565.4585426984178,3.5391962352578274,12.06180863325318,409.9921875,89.578125,880.4692130166603,6.890625,4499.578125,89.578125,559.86328125,470.28515625
12670_13396_000028.wav,1795,88.59482188932617,0.3037401598772457,-0.4985808727815706,120.55927973448024,0.0,86.06616667661163,0.0,576.9078690178262,0.0,157.74871833758988,157.74871833758988,0,124,574.5958416280929,3.812714591861409,14.51789076348632,199.828125,172.265625,1282.393646120776,0.0,7297.171875,151.59375,310.078125,158.484375
13063_13511_000072.wav,1862,78.37591529363846,1.9344555933153973,4.817101161456031,0.0,0.0,106.63161232051532,0.0,593.4819326684461,0.0,129.45438749955238,129.45438749955238,1,129,721.6994912790698,3.1639128329948427,9.66906890721876,461.671875,461.671875,944.6396491674108,0.0,5099.0625,378.98437500000006,633.9375,254.95312499999997
13063_13511_000052.wav,1534,80.8894194043672,1.753359861903455,3.226411867462936,0.0,0.0,115.6442895373606,0.0,588.7035945413625,0.0,133.2940381093285,133.2940381093285,1,106,659.2638552706467,3.306231239541807,11.132858491913616,454.78125,420.328125,920.1915202500388,0.0,5429.8125,366.92578125,520.2421875,153.31640625
12626_10229_000050.wav,1229,98.9648667172215,-0.3836531219349445,0.670222553347561,127.67167077112995,0.0,64.24075721243972,0.0,402.50859884015233,0.0,141.95167736781485,141.95167736781485,1,85,366.66617647058825,5.428312648270997,32.784686010998705,151.59375,130.921875,640.693842771812,68.90625,5002.59375,130.921875,420.328125,289.40625
3050_2941_000014.wav,1269,108.72949870794024,0.4894390119353111,-0.9441653333818882,0.0,0.0,122.69854830470886,0.0,541.9872052957129,0.0,230.2208874959337,230.2208874959337,0,88,859.083300832567,2.845983659830418,7.68781175828507,465.1171875,20.671875,1308.289272093209,6.890625,6511.640625000001,254.953125,744.1875,489.234375
12670_13511_000002.wav,1997,76.16066316772594,0.1702490758299068,-1.7004434049382144,0.0,0.0,78.39558994787811,0.0,294.7754834845056,0.0,147.25965779725368,147.25965779725368,0,138,526.3684678093646,4.049717945582223,15.946221424133476,206.71875,0.0,1224.7733445609065,0.0,7304.0625,144.703125,296.296875,151.59375
12670_13396_000016.wav,1832,85.3957182117866,0.2006984480568726,-1.643402889267594,117.35930036088236,0.0,87.23859999213549,0.0,295.70039893481857,0.0,159.27667307446887,159.27667307446887,0,127,434.2721456692913,4.459053590362223,20.106799427749337,199.828125,0.0,1033.1460208698604,0.0,6938.859375,144.703125,275.625,130.921875
5739_4739_000069.wav,1634,72.2935218214269,1.0411761658365355,1.797880203822741,76.55834303432795,0.0,81.82973004931563,0.0,506.4893014748947,0.0,134.97103826976277,134.97103826976277,1,113,366.2095760732553,5.677365743707885,34.66921563323916,323.859375,89.578125,567.9989495181894,86.16647127784292,4637.390625,124.03125,406.546875,282.515625
12670_13396_000005.wav,1728,102.10029881331418,-0.232264527084859,-1.5486315537516384,139.51920396335464,0.0,82.95666010726387,0.0,278.89486243867094,0.0,163.07201516093966,163.07201516093966,0,120,323.28515625,6.391507115005588,41.183268957070496,165.375,0.0,877.9927116543392,0.0,7007.765625,144.703125,220.5,75.796875
12670_13396_000027.wav,1553,87.32064501906602,0.4291696779366052,-0.4172082086329713,116.8948733469132,0.0,90.3227459988868,0.0,587.4778115524647,0.0,158.76119207171814,158.76119207171814,0,108,601.6536458333334,3.3972836808788074,10.748024403031812,179.15625,0.0,1346.651775549715,0.0,6697.6875,144.703125,311.80078125,167.09765625
4405_3604_000026.wav,1672,54.28723862773355,1.9105973796012363,11.05209535084868,0.0,0.0,67.44827634893588,0.0,571.2371238731951,0.0,114.29120538062628,114.29120538062628,1,116,457.952816341619,3.375813249133793,11.79601951762615,279.0703125,20.671875,687.3753351549323,6.890625,4010.34375,106.8046875,554.6953125,447.890625
12114_10229_000026.wav,1162,146.6417400985298,-0.1582105389273048,-1.5945033983697328,214.725778286039,0.0,126.15610872207914,0.0,563.3503903374204,0.0,246.31360078692688,246.31360078692688,0,81,372.09375,4.971789035322667,26.588441406028902,268.734375,0.0,537.9658491789348,0.0,3769.171875,227.390625,454.78125,227.390625
