FileName,nobs,mean,skew,kurtosis,median,mode,std,low,peak,q25,q75,iqr,Gender
11247_10229_000016.wav,51,508.89337600325103,5.09009635186234,27.2566419041779,220.0,235.0,1085.9936709703277,5.0,7255.000000000001,200.0,262.5,62.5,0
11247_10229_000017.wav,100,551.25,3.9941794465081544,16.21736770462962,247.5,210.00000000000003,929.8807383207806,5.0,5625.0,210.00000000000003,431.25,221.24999999999997,0
11247_10229_000018.wav,100,528.7,3.8479419332403664,15.054417290788901,272.5,280.0,805.6517920292862,5.0,4740.0,228.75,455.0,226.25,0
11247_10229_000019.wav,100,633.35,3.567530706255194,12.227792009896937,255.00000000000003,10.0,1219.906155202112,5.0,6915.0,215.0,425.0,210.0,0
11247_10229_000020.wav,99,289.74747474747477,2.3668151071126577,5.052113450067774,215.0,215.0,256.0020653102589,5.0,1150.0,190.0,270.0,80.0,0
11247_10229_000021.wav,100,549.65,4.502134674888205,21.73351928519682,307.5,235.0,823.4121856640207,5.0,5265.0,228.75,481.25000000000006,252.50000000000006,0
11247_10229_000022.wav,100,397.9,7.435375892374711,63.23554672705367,230.0,215.0,726.6877527521706,5.0,6950.0,200.0,262.5,62.5,0
11247_10229_000023.wav,100,456.3,4.946544182536703,25.46402522738065,200.0,400.0,898.4925208369849,5.0,6155.0,175.0,400.0,225.0,0
11247_10229_000024.wav,88,527.2727272727273,2.981095286758969,7.430369665128474,215.0,0.0,1016.8911259242414,0.0,4730.0,178.75000000000003,411.25,232.49999999999997,0
11247_10229_000025.wav,74,819.2460061050333,0.3686190592317388,-1.7556676365255008,425.0,1655.0,659.6288370543743,175.0,1655.0,215.0,1655.0,1440.0,0
11247_10229_000026.wav,100,431.35,7.451460811223363,63.82266820255266,255.00000000000003,195.00000000000003,755.0294216121647,5.0,7255.000000000001,198.75,420.00000000000006,221.25000000000006,0
11247_10229_000027.wav,55,381.1818181818182,6.383315494782845,41.96557401577569,230.0,210.00000000000003,666.5139728715804,5.0,5080.0,210.00000000000003,422.5,212.49999999999997,0
11247_10229_000028.wav,84,551.5019421665947,5.361626947877205,32.84673683954778,275.0,605.0,906.0084120405697,0.0,7055.000000000001,188.75,605.0,416.25,0
11247_10229_000029.wav,87,561.9540229885057,3.8602010685649057,14.659566053041779,235.0,210.00000000000003,1059.4729649232943,0.0,6010.0,195.00000000000003,422.5,227.49999999999997,0
11247_10229_000030.wav,97,343.91743230739036,8.629935341875571,77.98954870263657,220.0,215.0,725.1755366143459,5.0,7170.0,200.0,280.0,80.0,0
11247_10229_000031.wav,80,1102.4163391777508,1.9145879726940385,1.8544974928282567,227.5,5510.0,1815.8336328388045,5.0,5515.0,198.75,546.25,347.5,0
11247_10229_000032.wav,100,364.6,6.4782727100093975,51.51830905790723,242.5,280.0,564.1368096481563,0.0,5205.0,186.25,430.0,243.75,0
11247_10229_000033.wav,100,356.7,1.4576965937666777,1.3125375252745028,242.5,10.0,304.5662653676536,0.0,1210.0,200.0,431.25,231.25,0
11247_10229_000034.wav,100,539.4,4.639097702142402,22.56098488432306,220.0,440.0,1063.1745576338817,5.0,7435.0,195.00000000000003,440.0,244.99999999999997,0
11247_10229_000035.wav,73,421.09589041095893,6.750919084402599,49.75514470063313,220.0,200.0,848.8082889280562,5.0,7105.000000000001,195.00000000000003,280.0,84.99999999999997,0
11247_10229_000036.wav,100,551.4,3.9804750546209977,14.555173780104774,210.00000000000003,210.00000000000003,1193.7416135831074,5.0,6430.0,195.00000000000003,390.00000000000006,195.00000000000003,0
11247_10229_000037.wav,100,627.65,3.6761632793606585,12.833151573393643,212.5,210.00000000000003,1145.0946369187134,5.0,5895.0,190.0,426.25,236.25,0
11247_10229_000038.wav,100,1210.15,2.0508492161046052,3.7363624687554626,265.0,215.0,1777.0107561576547,165.00000000000003,7990.000000000001,215.0,1295.0,1080.0,0
11247_10229_000039.wav,100,923.9,3.062713720612791,9.571011448904166,270.0,210.00000000000003,1678.4475833340762,5.0,9985.0,210.00000000000003,501.25,291.25,0
11247_10229_000040.wav,100,494.75,5.546127704666109,35.8619300668988,240.00000000000003,210.00000000000003,853.7843331310314,25.0,7030.0,210.00000000000003,450.00000000000006,240.00000000000003,0
11247_10229_000041.wav,81,501.5223229271567,4.164062627690436,16.34609446663194,235.0,210.00000000000003,973.9141694214837,10.0,5290.000000000001,210.00000000000003,365.0,154.99999999999997,0
11247_10229_000042.wav,77,478.26294612188815,1.7068451147245174,2.4020911858238483,260.0,230.0,425.3058373367082,5.0,2035.0000000000002,210.00000000000003,605.0,395.0,0
11247_10229_000043.wav,100,532.75,4.207520130986663,18.521983977253115,225.00000000000003,200.0,883.3106404317792,45.00000000000001,5715.0,195.00000000000003,430.0,234.99999999999997,0
11247_10229_000044.wav,87,302.7585164806536,2.144557419800354,3.89501237532874,220.0,215.0,309.8209170939715,5.0,1415.0,172.5,277.5,105.0,0
11247_10229_000045.wav,81,412.6388888888889,6.770537065428902,51.65672718178194,235.0,220.0,674.3253372770649,10.0,5910.000000000001,200.0,435.00000000000006,235.00000000000006,0
11247_10229_000046.wav,69,291.6203089716477,2.143029456010842,3.2685054376962412,195.00000000000003,80.0,340.5593339963728,80.0,1360.0,80.0,255.00000000000003,175.00000000000003,0
11247_10229_000047.wav,71,388.556338028169,3.752456282936141,18.676360768048344,230.0,215.0,418.9357454286487,5.0,2987.5,202.5,437.5,235.0,0
11247_10229_000048.wav,64,379.841782115869,5.780446411925422,37.63636853926158,220.0,210.00000000000003,511.2388169170589,10.0,4025.0000000000005,205.0,433.75,228.75,0
11247_10229_000049.wav,100,442.75,3.983351938189594,19.794941355783745,267.5,0.0,570.2790435392134,0.0,3755.0,207.50000000000003,451.25000000000006,243.75000000000003,0
11247_10229_000050.wav,100,682.15,2.7463232676361082,7.463788974568045,217.5,200.0,1098.0396748296484,5.0,6035.0,195.00000000000003,440.0,244.99999999999997,0
11247_10229_000051.wav,100,811.45,3.2322748616370287,20.917941937628616,900.0000000000001,1205.0000000000002,611.384206125739,25.0,5070.0,283.75,1201.25,917.5,0
11247_10229_000052.wav,96,528.4351432880844,3.580438753981525,11.746884680065678,230.0,210.00000000000003,912.8273359160418,5.0,4460.000000000001,210.00000000000003,305.0,94.99999999999997,0
11247_10229_000053.wav,88,363.6909152723976,1.9616779157294382,2.9406733100003004,232.5,215.0,284.064339613602,5.0,1295.0,200.0,439.85040797824115,239.85040797824115,0
11247_10229_000054.wav,99,367.77777777777777,6.476627811578723,42.5260703794972,210.00000000000003,210.00000000000003,887.4763397677638,0.0,7090.000000000001,185.0,272.5,87.5,0
11247_10229_000055.wav,100,594.8,4.665016890190195,23.7077118909641,282.5,255.00000000000003,1009.5268495686481,5.0,7370.000000000001,255.00000000000003,460.0,204.99999999999997,0
11247_10229_000056.wav,100,416.0,3.9309231843591066,21.977697844773363,245.0,235.0,482.41424108332455,5.0,3790.0,205.0,441.25,236.25,0
11247_10229_000057.wav,100,886.35,2.3580107308674667,7.194486106831521,330.0,280.0,1023.5411215481283,5.0,6090.0,247.5,1142.5,895.0,0
11247_10229_000058.wav,100,526.85,4.241870613644888,19.564877929296035,202.5,200.0,1060.6695185117746,0.0,7245.0,188.75,401.25,212.5,0
11247_10229_000059.wav,100,751.6,4.024821472250919,15.98467773505028,262.5,215.0,1501.5653299140868,5.0,8310.0,208.75000000000003,492.5,283.75,0
11247_10229_000060.wav,61,487.6639344262295,4.297315608071122,21.609321065807134,255.00000000000003,255.00000000000003,728.1809624736907,10.0,4970.0,205.0,400.0,195.0,0
11247_10229_000061.wav,88,301.66665521600527,2.7229899671673876,8.113819626996365,210.00000000000003,210.00000000000003,260.97719759586766,0.0,1505.0000000000002,190.0,371.25,181.25,0
11247_10229_000062.wav,100,487.3,5.653486251078864,33.92357966019409,260.0,235.0,841.5290904062676,65.0,6070.0,223.75000000000003,445.0,221.24999999999997,0
11247_10229_000063.wav,100,446.55,6.154426503210062,40.412981922360984,275.0,280.0,870.0964587331683,5.0,7095.0,205.0,425.0,220.0,0
11247_10229_000064.wav,58,1028.1245569778594,2.025378701480201,3.2366795264978894,320.0,200.0,1457.4176359952346,5.0,6105.0,201.25,1085.0,883.75,0
11247_10229_000065.wav,74,492.6573172325893,5.383304618292414,28.485564198888113,212.5,195.00000000000003,1111.8522298567686,20.0,7130.000000000001,195.00000000000003,433.75000000000006,238.75000000000003,0
11247_10229_000066.wav,100,541.65,4.776251545568076,23.59641655691109,255.00000000000003,235.0,988.9562818952109,5.0,6585.0,215.0,455.0,240.0,0
11247_10229_000067.wav,100,750.2,4.352593736929726,20.631614932244116,272.5,450.00000000000006,1489.7442599318852,5.0,10355.0,220.0,465.00000000000006,245.00000000000006,0
11247_10229_000068.wav,100,399.5,2.1698721734494937,4.177104429375669,280.0,255.00000000000003,286.1376417041281,15.000000000000002,1405.0,243.75,475.0,231.25,0
11247_10229_000069.wav,100,444.3,6.903510726766481,56.74859939849488,257.5,215.0,689.9619627196852,25.0,6505.0,210.00000000000003,441.25,231.24999999999997,0
11247_10229_000070.wav,54,230.1089179336712,0.209853355758968,0.0668619399339514,217.5,5.0,128.68123339868626,5.0,505.0,196.25000000000003,258.75,62.49999999999997,0
11247_10229_000071.wav,91,956.4956957400282,2.1690759699421887,4.598533814613942,390.00000000000006,200.0,1327.8381502285067,11.108312342569269,6850.000000000001,205.0,1002.5,797.5,0
11247_10229_000072.wav,71,575.8763693270735,4.245479516674734,18.770749801404495,235.0,210.00000000000003,1122.6806755881214,20.0,7135.0,202.5,427.5,225.0,0
11247_10229_000073.wav,67,284.1044776119403,2.250961560145114,5.249894118087138,215.0,230.0,241.7889257323765,0.0,1265.0000000000002,185.0,242.5,57.5,0
11247_10229_000074.wav,59,545.0847457627119,3.8979019485650133,14.402777634972274,240.00000000000003,215.0,1087.8354699895146,0.0,5980.0,202.5,437.5,235.0,0
11247_10229_000075.wav,59,484.6045026950587,4.771562531056849,21.827254627851957,215.0,195.00000000000003,1049.1798210184238,6.665659008464329,6015.0,195.00000000000003,285.0,89.99999999999997,0
11247_10229_000076.wav,100,336.25,2.252995316133894,4.101956516324204,242.5,165.00000000000003,291.483597308665,10.0,1375.0,192.50000000000003,310.0,117.49999999999997,0
11247_10229_000077.wav,100,555.8,4.233884969001628,19.11061008775249,267.5,265.0,880.3135009756468,5.0,5315.0,208.75000000000003,465.0,256.25,0
12114_10229_000000.wav,85,339.7647058823529,0.4302271552851859,2.556534459326259,330.00000000000006,330.00000000000006,157.84748014972993,0.0,985.0000000000001,240.00000000000003,450.00000000000006,210.00000000000003,0
12114_10229_000001.wav,83,341.32530120481925,7.196900937930585,58.24812338616808,265.0,225.00000000000003,319.6855423480315,0.0,3040.0,235.0,432.5,197.5,0
12114_10229_000002.wav,73,289.7153245958976,-0.2631994802416774,-0.628222441457448,295.0,255.00000000000003,140.64374835704936,0.0,585.0,225.00000000000003,415.0,189.99999999999997,0
12114_10229_000003.wav,60,307.0833333333333,-0.4252625558215444,-0.08571116030711723,275.0,0.0,144.38747541097723,0.0,630.0,230.0,446.25,216.25,0
12114_10229_000004.wav,88,275.625,-0.30120217140709576,-0.3603356397250921,250.0,0.0,149.10873949296808,0.0,560.0,230.0,396.25,166.25,0
12114_10229_000005.wav,99,362.58695264992497,5.0982160688981715,25.385744572066844,245.0,0.0,660.8957639480193,0.0,4020.0,225.00000000000003,385.0,159.99999999999997,0
12114_10229_000006.wav,81,275.2057488766477,0.09996087220288753,-0.557182846291389,275.0,10.0,190.09662551523832,5.0,835.0,100.0,445.0,345.0,0
12114_10229_000007.wav,94,343.56382978723406,5.968269009199717,45.81511215299004,277.5,0.0,327.6298040150648,0.0,3030.0000000000005,241.25000000000003,450.00000000000006,208.75000000000003,0
12114_10229_000008.wav,52,236.44108724457772,-0.13894693196613278,-0.9099671652309014,242.5,15.000000000000002,151.50711280357712,10.0,515.0,113.70240253853129,330.00000000000006,216.29759746146877,0
12114_10229_000009.wav,79,359.43037974683546,5.97756958452481,37.48160425164159,245.0,0.0,646.7278825083854,0.0,5065.0,225.00000000000003,312.5,87.49999999999997,0
12114_10229_000010.wav,78,457.1794871794872,5.677031875923643,31.653872082797882,327.5,0.0,851.6701501798859,0.0,5820.000000000001,240.00000000000003,442.5,202.49999999999997,0
12114_10229_000011.wav,88,280.17045454545456,0.38162893174111356,1.5926323486555898,250.0,0.0,144.15594630239448,0.0,820.0,225.00000000000003,352.5,127.49999999999997,0
12114_10229_000012.wav,66,415.3786505123767,7.0482488856500165,51.623652526623204,252.5,230.0,764.7278452271185,0.0,6340.0,231.25,458.75,227.5,0
12114_10229_000013.wav,84,425.8333333333333,6.245410786322376,42.295451098477606,400.0,0.0,675.2644249853488,0.0,5620.0,235.0,436.25000000000006,201.25000000000006,0
12114_10229_000014.wav,56,479.4642857142857,4.89568394331276,22.61467415230903,262.5,0.0,1099.8833860960917,0.0,6525.0,235.0,378.75,143.75,0
12114_10229_000015.wav,86,334.8837209302326,8.175781303435024,70.0975661335761,265.0,0.0,573.9312498047424,0.0,5445.0,225.00000000000003,420.00000000000006,195.00000000000003,0
12114_10229_000016.wav,80,317.1875,-0.6635015274810139,-0.7934779903233697,390.00000000000006,0.0,183.98682654948425,0.0,615.0,225.00000000000003,456.25,231.24999999999997,0
12114_10229_000017.wav,91,346.4835164835165,8.400399739475736,74.25388412252998,315.0,0.0,591.7934626840234,0.0,5765.000000000001,235.0,405.00000000000006,170.00000000000006,0
12114_10229_000018.wav,99,329.34343434343435,8.74660653037929,80.7413246066296,265.0,230.0,596.4027884687125,0.0,6020.000000000001,222.5,425.0,202.5,0
12114_10229_000019.wav,62,317.8225806451613,5.425075586022016,34.80220505802143,250.0,0.0,379.75227596818655,0.0,2955.0000000000005,235.0,400.0,165.0,0
12114_10229_000020.wav,54,409.81481481481484,6.469241078359702,42.918641708156905,395.0,0.0,743.3806430902423,0.0,5655.000000000001,235.0,460.0,225.0,0
12114_10229_000021.wav,74,1625.7432432432433,1.4933541343339332,0.2672592406571357,335.0,6965.000000000001,2614.380150095067,0.0,6965.000000000001,240.00000000000003,476.25000000000006,236.25000000000003,0
12114_10229_000022.wav,77,296.66535881037396,0.31798479421064124,-0.24700668676639914,260.0,245.0,129.01500613299666,0.0,640.0,235.0,420.00000000000006,185.00000000000006,0
12114_10229_000023.wav,65,281.97802197802196,-0.12487803395705724,-1.2271767206956978,255.00000000000003,85.0,140.97294624672307,0.0,510.00000000000006,205.0,425.0,220.0,0
12114_10229_000024.wav,87,352.5287356321839,5.578166098639683,40.53529872734838,330.00000000000006,0.0,364.0937999352296,0.0,3195.0000000000005,240.00000000000003,432.5,192.49999999999997,0
12114_10229_000025.wav,61,260.9836065573771,-0.217868082713515,-0.8590528337553209,240.00000000000003,0.0,158.6878048351107,0.0,530.0,220.0,430.0,210.0,0
12114_10229_000026.wav,59,397.79661016949154,4.378253111118608,19.477941446664207,265.0,0.0,618.7756303107574,0.0,3770.0,232.5,420.0,187.5,0
12114_10229_000027.wav,70,384.7857142857143,7.624835900011437,59.034250216118735,262.5,0.0,786.61409839636,0.0,6770.0,226.25000000000003,433.75000000000006,207.50000000000003,0
12114_10229_000028.wav,85,425.0,7.596296902843678,62.74759505242422,270.0,240.00000000000003,572.5762214865063,0.0,5375.0,235.0,460.0,225.0,0
12114_10229_000029.wav,100,388.8,6.7310069803842465,50.14698585439872,320.0,0.0,602.7479240943098,0.0,5430.0,235.0,451.25000000000006,216.25000000000006,0
12114_10229_000030.wav,83,389.1265060240964,8.009831579757604,67.24526725421134,325.0,0.0,586.0809488240844,0.0,5510.0,247.5,452.5,205.0,0
12114_10229_000031.wav,74,501.0135135135135,3.328225680532645,9.586654596450446,267.5,0.0,812.347274515019,0.0,3605.0,235.0,420.00000000000006,185.00000000000006,0
12114_10229_000032.wav,64,641.640625,3.8460806761747968,13.483130172732402,320.0,0.0,1321.4735071974048,0.0,6380.0,235.0,460.0,225.0,0
12114_10229_000033.wav,80,1172.25,2.5809403712064545,5.830342985353541,425.0,3080.0,1964.4623787438638,0.0,7920.000000000001,250.0,502.5,252.5,0
12114_10229_000034.wav,93,288.3333333333333,-0.3470279349502579,-0.6201205376022627,250.0,0.0,152.68974329041617,0.0,555.0,225.00000000000003,445.0,219.99999999999997,0
12114_10229_000035.wav,79,271.5189873417722,-0.22930421682738236,0.09700577865400328,250.0,0.0,138.40491510620856,0.0,565.0,227.5,352.5,125.0,0
12114_10229_000036.wav,99,398.73737373737373,6.544886743646232,42.49321706644165,265.0,220.0,820.8690096644203,0.0,6385.0,227.5,415.0,187.5,0
12114_10229_000037.wav,70,395.42857142857144,5.6163950156524365,32.7472340047806,242.5,0.0,727.6074995967177,0.0,5365.0,220.0,453.75,233.75,0
12114_10229_000038.wav,63,384.04761904761904,4.622401842491347,21.82960786886477,305.0,0.0,534.4162050987122,0.0,3260.0000000000005,225.0,435.00000000000006,210.00000000000006,0
12114_10229_000039.wav,51,400.98039215686276,6.266534761157779,39.945575187682586,265.0,0.0,745.4831435133802,0.0,5500.0,235.0,447.5,212.5,0
12114_10229_000040.wav,77,277.7922077922078,0.92687826049688,1.0623716842780713,265.0,125.0,142.39485413713533,125.0,825.0,125.0,420.00000000000006,295.00000000000006,0
12114_10229_000041.wav,85,431.94117647058823,5.92043182331676,35.178277362080436,260.0,0.0,834.9889376222642,0.0,6155.0,235.0,450.00000000000006,215.00000000000006,0
12114_10229_000042.wav,91,349.61538461538464,7.206780610541492,60.64508246189833,310.0,0.0,392.7867684604452,0.0,3775.0000000000005,230.0,445.0,215.0,0
12114_10229_000043.wav,70,555.6785714285714,4.383942528416578,17.75313775266353,330.00000000000006,0.0,1161.731306639591,0.0,6355.000000000001,235.0,455.0,220.0,0
12114_10229_000044.wav,63,430.3174603174603,5.988610748905736,37.475808236651034,285.0,0.0,847.2475852119724,0.0,6395.0,227.5,435.00000000000006,207.50000000000006,0
12114_10229_000045.wav,65,401.38461538461536,6.7544898982662005,47.98829418210668,255.00000000000003,135.0,694.7326589815837,0.0,5670.000000000001,220.0,430.0,210.0,0
12114_10229_000046.wav,94,303.09840425531917,1.1706503314952998,3.8295652624294476,267.5,85.0,156.33771247910173,80.0,1045.0,230.0,418.75000000000006,188.75000000000006,0
12114_10229_000047.wav,76,478.55263157894734,4.9210532670105005,23.647535534239797,260.0,0.0,1042.6389266857645,0.0,6715.0,235.0,420.00000000000006,185.00000000000006,0
12114_10229_000048.wav,71,361.4788732394366,7.72456512312845,60.444529787310344,270.0,0.0,768.2376000411856,0.0,6655.0,227.5,430.0,202.5,0
12114_10229_000049.wav,87,408.92339691654587,6.088096900278803,36.2144954805263,255.00000000000003,230.0,680.5625749412936,0.0,4865.000000000001,230.0,410.0,180.0,0
12114_10229_000050.wav,54,490.462962962963,4.745549145167401,21.33183485813062,275.0,0.0,1017.1507356329387,0.0,5995.0,242.50000000000003,375.00000000000006,132.50000000000003,0
12114_10229_000051.wav,64,458.28125,6.987515681985518,50.62091957734336,317.5,805.0,784.2095038307286,0.0,6460.000000000001,240.00000000000003,447.5,207.49999999999997,0
12114_10229_000052.wav,89,404.9687890137328,6.561907570891591,44.96772727952473,275.0,0.0,711.770680383363,0.0,5985.000000000001,235.0,440.0,205.0,0
12114_10229_000053.wav,100,3409.81120906801,0.8266008198087539,-1.2335267463008008,460.0,10015.0,4257.016627444972,220.0,10040.0,345.00000000000006,10000.0,9655.0,0
12114_10229_000054.wav,53,395.75471698113205,6.600675144781596,43.6189639259698,260.0,0.0,750.9819962583426,0.0,5690.000000000001,225.00000000000003,410.0,184.99999999999997,0
12114_10229_000055.wav,67,413.2835820895522,5.877115897333736,36.1180107976285,275.0,0.0,821.6108823337593,0.0,6195.0,235.0,372.5,137.5,0
12114_10229_000056.wav,72,389.93055555555554,7.844822114143766,62.058576323205784,270.0,0.0,724.6859918917544,0.0,6385.0,240.00000000000003,436.25000000000006,196.25000000000003,0
12114_10229_000057.wav,87,355.51724137931035,8.519122731233772,74.34512097293555,260.0,0.0,665.7443481240052,0.0,6385.0,240.00000000000003,417.5,177.49999999999997,0
12114_10229_000058.wav,51,276.47058823529414,-0.14551179930228134,-0.2944238901881153,255.00000000000003,0.0,151.70047280306542,0.0,595.0,232.5,372.5,140.0,0
12114_10229_000059.wav,82,543.3535479733764,4.372440203265305,18.340389242596167,365.0,15.000000000000002,1066.6034090126302,0.0,6255.0,225.00000000000003,460.0,234.99999999999997,0
12114_10229_000060.wav,55,380.09090909090907,6.793611224397553,46.13246000533058,275.0,0.0,819.7247270268073,0.0,6290.0,227.5,422.5,195.0,0
12114_10229_000061.wav,53,371.1320754716981,6.672360305431307,44.37485608727268,240.00000000000003,0.0,769.0803387564463,0.0,5815.000000000001,225.00000000000003,420.00000000000006,195.00000000000003,0
12114_10229_000062.wav,72,454.44444444444446,5.545685751193374,29.564653229123643,270.0,0.0,989.4546602504626,0.0,6315.000000000001,243.75,435.00000000000006,191.25000000000006,0
12114_10229_000063.wav,60,287.25,-0.6239700903861514,-0.7209977981032147,310.0,0.0,161.86008618556954,0.0,535.0,225.00000000000003,420.00000000000006,195.00000000000003,0
12114_10229_000064.wav,74,509.86486486486484,4.598244456945053,19.77182889766428,270.0,0.0,1035.4826440181503,0.0,6110.000000000001,235.0,435.00000000000006,200.00000000000006,0
12114_10229_000065.wav,52,857.0192307692307,1.5341367071526582,0.44016686815559325,305.0,3325.0000000000005,1163.787029327178,0.0,3325.0000000000005,245.0,462.5,217.5,0
12114_10229_000066.wav,66,309.0151515151515,5.848265525942423,40.38961978999596,247.5,0.0,358.4956148002897,0.0,2930.0,225.00000000000003,433.75000000000006,208.75000000000003,0
12114_10229_000067.wav,89,721.0803567789357,2.6739827903457942,6.859541437236425,305.0,240.00000000000003,1056.324225441691,200.0,5890.000000000001,250.0,460.0,210.0,0
12114_10229_000068.wav,79,488.9240506329114,5.051717672530965,25.032047347047563,260.0,0.0,1030.7164372311763,0.0,6430.0,230.0,447.5,217.5,0
12114_10229_000069.wav,62,611.5322580645161,3.714667904079514,12.773386884950884,330.00000000000006,0.0,1177.414331076335,0.0,6140.0,255.00000000000003,420.00000000000006,165.00000000000003,0
12114_10229_000070.wav,69,1296.0947226304406,2.393065661247414,3.740728128113844,415.0,415.0,2569.752522854074,220.0,8440.000000000002,275.0,475.0,200.0,0
12114_10229_000071.wav,81,497.9012345679012,5.851775183872785,33.48613162839176,410.0,0.0,976.2484454699155,0.0,6765.0,240.00000000000003,460.0,219.99999999999997,0
12114_10229_000072.wav,84,320.89285714285717,6.942583808365287,54.75133569391439,250.0,0.0,422.75327764371434,0.0,3845.0,230.0,377.5,147.5,0
12114_10229_000073.wav,78,285.96153846153845,-0.4901900499424527,-0.49677406854050465,250.0,0.0,145.5803102271673,0.0,510.00000000000006,225.00000000000003,430.0,204.99999999999997,0
12114_10229_000074.wav,78,456.34615384615387,3.850158519661263,18.03354843030657,415.0,745.0,400.474616722525,0.0,2595.0,236.25,463.75000000000006,227.50000000000006,0
12114_10229_000075.wav,96,349.0080599547511,7.975447748067481,69.31011075135658,292.5,0.0,622.8938990931204,0.0,6030.0,220.0,410.0,190.0,0
12114_10229_000076.wav,86,701.2209302325581,2.7796052909776976,5.906056981096427,272.5,0.0,1287.0210637871055,0.0,5445.0,231.25,428.75,197.5,0
12114_10229_000077.wav,82,308.2926829268293,6.600627237225794,51.72158110451357,247.5,235.0,353.4699244736899,0.0,3200.0,235.0,450.00000000000006,215.00000000000006,0
12114_10229_000078.wav,68,402.30749502451835,6.8463363098143315,49.46408395775673,355.0,85.0,683.615230814007,76.90966166724799,5680.0,90.00000000000001,441.25,351.25,0
12114_10229_000079.wav,92,1103.3695652173913,2.7253911479075605,6.206452739863357,397.5,460.0,2095.7718963862503,90.00000000000001,9825.0,250.0,476.25,226.25,0
12114_10229_000080.wav,78,592.6282051282051,4.724390556510014,20.934909755601065,400.0,0.0,1188.3134796303277,0.0,6875.0,280.0,460.0,180.0,0
12114_10229_000081.wav,92,283.42391304347825,-0.46815227899724193,-0.35246881869918534,272.5,0.0,150.82910237689055,0.0,565.0,230.0,416.25,186.25,0
12114_10229_000082.wav,57,163.33333333333334,0.6458026291710719,-1.0442346496249042,130.0,0.0,184.66977006702584,0.0,540.0,0.0,305.0,305.0,0
12114_10229_000083.wav,93,383.8709677419355,6.354777482943132,42.95463357756569,265.0,0.0,662.913952245583,0.0,5535.0,230.0,450.00000000000006,220.00000000000006,0
12114_10229_000084.wav,72,460.06944444444446,5.471250104130452,30.641355649481802,310.0,0.0,780.7592872466606,0.0,5645.0,245.0,437.50000000000006,192.50000000000006,0
12114_10229_000085.wav,87,433.2183908045977,8.128275102853715,69.78649231785568,400.0,665.0,614.0018425463267,0.0,5910.000000000001,267.5,450.00000000000006,182.50000000000006,0
12114_10229_000086.wav,68,336.7647058823529,7.368601407997441,55.81151775177566,262.5,0.0,577.0104015182114,0.0,4925.0,230.0,330.00000000000006,100.00000000000006,0
12114_10229_000087.wav,84,428.39285714285717,5.263325088669123,35.71124454903837,425.0,425.0,430.1385163901426,0.0,3665.0000000000005,225.00000000000003,455.0,229.99999999999997,0
