FileName,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,Gender
5739_4739_000061.wav_1.wav,-498.9542,127.99081,32.823193,54.04294,3.5150282,12.081935,-3.216628,-23.267065,-5.8575616,-6.6950474,-5.6496882,3.624049,-0.6631763,-1.4794477,3.6297538,-5.735294,-2.2183359,2.0310771,-1.090027,-0.82077616,1
12287_12742_000080.wav_0.wav,-374.08047,103.402115,9.859671,57.724716,9.414975,19.425768,-1.1888188,1.8180759,-7.3978524,-0.7756022,-1.5241355,-3.9655156,-0.07296835,-6.71683,-1.6658907,-5.2829037,1.6256847,-11.035994,-5.5174665,-3.6146827,1
4405_3604_000026.wav_1.wav,-254.49799,137.71481,-54.989605,45.0378,-15.693484,-7.2409244,-11.451067,0.36435476,-19.37358,2.0852623,6.424618,0.4102492,4.5539637,-15.269591,5.117239,-3.1285832,-5.489731,-6.773888,0.37073922,-3.1229873,1
12626_10229_000017.wav_3.wav,-336.70645,115.541214,25.059595,60.66638,-20.47664,41.55585,-20.040854,-6.680114,-10.658372,-3.7589374,-2.1333709,-11.325717,-3.8125165,-10.723918,4.981254,-8.045991,5.4714065,0.27076644,-0.1913467,-6.662211,1
5739_4739_000084.wav_2.wav,-429.61038,119.27838,49.74539,40.354298,4.900231,-2.9597085,-11.886843,-15.596085,-6.726445,-8.759103,-6.7847037,0.080718644,-1.212854,-0.4940286,2.8067405,-3.6059804,-1.6420772,3.730572,-1.1056519,-2.4657059,1
12670_13396_000000.wav_0.wav,-431.34436,106.14466,-13.4505625,51.495853,-5.814267,16.521383,-30.655886,-5.38582,-12.28825,-3.5943198,-7.4167643,-3.599045,-2.7461605,-12.6078825,7.5275464,-21.854076,3.9518695,-5.755969,-10.546494,-2.5669415,0
3050_2941_000010.wav_1.wav,-390.6581,58.24861,-45.32108,62.74187,-22.132174,7.209858,-8.684169,-8.72069,-2.2459338,1.7384042,-8.512296,-13.144316,4.4859166,-4.1767178,-2.3884926,-8.78255,3.2124112,-0.8175972,-6.2580566,-1.5029799,0
12114_10229_000028.wav_1.wav,-416.58597,119.26536,6.9402194,15.264085,-40.48685,17.8603,-14.078089,-3.6092305,-23.105574,-11.935059,5.025357,-11.284378,8.678905,-3.8252034,2.8723092,-3.2332482,0.10431225,-2.7642326,-10.862778,-0.42202953,0
11247_10229_000077.wav_1.wav,-337.8033,109.08462,-34.27332,12.2018,-20.442923,15.824029,-0.52925366,-11.635372,-15.773087,-3.604878,-11.301611,-7.340278,-3.5067787,-7.9929686,4.399948,-12.140019,-1.2320728,-2.9664917,-9.397467,-2.1461325,0
12114_10229_000087.wav_2.wav,-428.7673,124.6503,3.5378165,18.084547,-15.293496,7.4134283,-10.851189,-8.119998,-20.505806,-11.7608,1.5529778,-13.541466,6.44484,2.0194044,-0.86002994,0.15909453,-0.3835287,-0.3228681,-6.9879704,-1.9679707,0
12114_10229_000041.wav_2.wav,-364.48462,116.77563,-3.2070825,28.858387,-35.54803,10.238283,-24.994131,-2.6009123,-24.965681,-12.5673,1.4666779,-18.858908,6.751002,-1.4266592,5.047961,-9.256312,4.350325,-4.3429503,-14.541152,3.6959517,0
12626_10229_000009.wav_6.wav,-435.7381,98.324104,37.901676,82.12798,6.1476846,33.059967,-23.866407,5.5893254,-9.725876,5.184576,4.650607,-11.721888,-4.83194,-12.126843,-1.4462233,-15.364142,4.708905,-5.852991,-5.893294,-0.48647878,1
12670_13396_000045.wav_5.wav,-414.90445,87.73177,-10.943841,71.73311,4.0305476,25.0313,-31.541365,-17.605457,-13.351684,2.2711184,-7.0707746,-6.2398176,0.012609276,-10.491476,5.3204894,-16.446413,0.8215303,-7.157931,-9.013707,-2.9938333,0
11247_10229_000026.wav_3.wav,-384.94135,101.65893,-8.085361,29.080132,-29.253113,19.811535,0.13735023,2.3491192,-11.081777,-4.2587714,-8.255144,1.2137034,4.010377,-6.2780247,2.987751,-8.707596,8.4986105,-6.19731,-2.341609,0.94268167,0
13063_13511_000052.wav_1.wav,-394.68997,102.043625,-0.8069228,25.597485,-24.350323,-27.320957,-26.255201,-13.671602,-29.506752,-13.22346,-1.416956,-11.423867,-9.731098,-11.085669,1.7867838,-3.0703409,-2.4013007,1.7849432,0.3232571,-10.267556,1
3050_2941_000038.wav_2.wav,-427.20398,105.54175,-30.475714,38.331276,-26.575867,12.430643,-10.869096,-6.935561,-5.2874146,-4.5632143,2.2032185,-8.856479,4.51922,1.3828465,6.0322204,1.4265517,4.704054,2.2111263,-4.460855,2.338381,0
5739_4739_000061.wav_0.wav,-472.7306,108.912834,43.055943,66.42689,5.616215,17.84314,1.006665,-16.211613,-5.2051716,-10.36651,-8.010417,0.1871467,0.6139756,-3.8792179,1.8730338,-3.4994879,-1.1709961,2.843486,-1.3691932,3.1378891,1
3050_2941_000065.wav_1.wav,-316.47495,132.81091,-35.122826,31.497995,-17.368845,-6.973862,-14.024262,-12.777233,-6.27032,-0.4604968,3.2452824,1.767417,3.7983644,-1.6338227,7.579252,-1.7854766,-3.6234286,-2.8865933,-1.1029046,2.8727212,0
4405_3648_000059.wav_4.wav,-347.11935,135.89108,-26.086264,35.428314,-0.8527752,-7.5947423,-3.413499,-2.918918,-20.470661,-9.879222,-0.59272957,-2.058784,7.86971,-1.5954576,1.2744749,3.7844539,-0.12652282,-6.9833336,-0.9334775,-1.4370141,1
12670_13396_000036.wav_3.wav,-390.7616,103.52614,0.9678335,34.778606,-9.631683,17.137396,-11.557439,-2.8494122,-13.889535,1.9086936,-5.696833,-6.345055,0.7315512,-11.6979265,0.5214617,-9.99233,-1.9575326,-8.546899,-5.4610443,-7.550389,0
13063_13511_000025.wav_4.wav,-436.28354,103.45681,-4.8943925,20.535713,-15.74746,-12.43204,-24.765297,-12.30191,-26.323744,-10.744224,3.4100194,-18.397306,-1.742878,-3.1569443,-9.4803915,0.125328,2.7795556,-3.7759473,-2.9217372,-4.642234,1
5739_4739_000052.wav_3.wav,-443.39752,147.78162,31.807436,37.086735,3.1474078,-2.9060237,-4.464021,-19.484295,-3.0950065,-2.9129512,-5.0996675,5.2950306,-3.6758451,-6.496447,1.1751593,-1.1485615,-0.03968952,1.179316,-2.8976867,-2.7167552,1
11247_10229_000069.wav_5.wav,-397.96167,99.64723,-16.04301,43.374866,-17.268044,16.228018,-2.40231,-1.5316054,-8.052505,-4.959681,-7.5294857,-3.9957614,-3.4298432,-4.482623,5.743612,-7.050628,9.358796,-3.5293062,-5.05616,1.686289,0
12670_13396_000044.wav_5.wav,-417.43826,81.58644,1.0904061,78.533554,-11.647678,29.016554,-26.686049,7.201495,-10.985786,-4.2909613,-8.255226,-8.534022,3.986663,-6.2199745,11.139857,-16.0446,3.1263657,-6.204288,-4.6296434,-8.961708,0
4405_3604_000028.wav_2.wav,-267.775,137.1716,-37.936405,53.256218,-21.213345,11.531525,-14.117942,0.31979758,-16.091053,0.77869076,3.4449174,0.40244383,7.8125114,-13.232044,11.735065,-4.5579615,-3.0327342,-4.0984716,0.6704469,-3.0652134,1
13063_13511_000001.wav_0.wav,-476.84332,93.272255,-8.915706,23.123198,-15.480873,-6.6127524,-24.780352,-0.7947716,-22.585972,-4.400578,7.812978,-10.592845,-7.318383,-7.226922,5.113438,-1.3675905,-0.1430556,-6.763918,3.892783,-1.6007633,1
5739_4739_000081.wav_2.wav,-484.4839,150.72273,39.668648,43.875843,6.390051,-7.963595,-4.521305,-11.886649,-11.745032,-16.12009,-3.5158155,3.5948293,-10.471585,-2.7952278,10.322533,-0.16163266,-2.6876144,6.7792068,2.6530423,-5.579325,1
12626_10229_000033.wav_4.wav,-462.16043,114.95035,34.33514,35.436592,-53.13918,48.29107,-26.526028,2.683394,-1.8200053,1.2473055,12.321651,-2.6169035,-5.572291,-19.239365,13.662678,-4.1119757,-2.3175452,0.90280694,-2.1468246,-7.2300005,1
12670_13396_000035.wav_4.wav,-356.58362,67.87292,-12.92958,73.44388,-19.235476,38.11362,-19.964407,-8.24362,-14.907799,-3.810169,-12.481072,-12.424083,4.0184402,-7.03616,8.5328865,-14.965234,1.1312197,-11.281736,-6.5925484,-4.0172806,0
7925_6390_000088.wav_5.wav,-498.14304,79.883545,-20.982206,51.070435,-34.58145,5.248735,-17.204622,-3.2817092,3.3263657,-12.341485,8.297214,-19.440481,-11.706303,3.2801132,-1.1134006,-19.094439,-2.4404075,1.0211039,-21.225037,-3.9176946,0
12670_13511_000038.wav_5.wav,-568.91156,68.72496,12.731192,43.045025,-1.3106787,11.119757,2.8081841,3.4595523,-15.577578,-24.069756,-12.713539,-5.4855895,-9.789018,-12.100375,-4.1883106,-9.611548,2.8717945,-5.4766884,-6.2371516,-2.4326434,0
7925_6390_000070.wav_3.wav,-437.91666,63.77766,-19.1863,82.5111,-29.446207,25.20693,-18.768976,-25.883495,4.0747275,-3.5448773,6.2429023,-22.877378,-8.7674675,1.9741572,3.7015922,-5.970403,-1.3294092,-8.608374,-16.283924,-0.7874401,0
3050_2941_000016.wav_3.wav,-393.60837,97.788315,-40.421062,46.233402,-27.075726,6.725293,-6.0691156,-1.2565906,-4.673256,-6.075071,2.5300798,-12.087363,5.358835,-1.5394382,-3.3020127,-0.19759434,1.084273,1.4582638,-6.4253387,-5.7720566,0
12287_12742_000053.wav_3.wav,-349.09793,114.524315,-3.412929,54.700146,-3.0838046,16.620007,-8.275673,14.502435,-8.950032,1.7683251,0.72093827,-3.1007123,2.928526,-6.004228,3.8389645,-3.2901812,6.552578,-12.064637,2.6612964,1.5705509,1
13063_13511_000081.wav_0.wav,-439.7337,71.91076,-8.459524,32.593075,-20.66105,-3.6584764,-32.782227,-8.746008,-17.712229,-2.466395,1.9185174,-9.461643,-1.2862272,-4.018172,4.759409,-8.850109,-0.10740656,-1.2574553,-2.8879526,-5.010769,1
12114_10229_000000.wav_4.wav,-401.02368,139.01006,1.3484061,14.553713,-30.613222,-2.0202422,-7.3158526,-8.26679,-26.727777,-16.105225,1.7364272,-12.394607,0.5811868,-1.3869486,3.1904955,0.30420086,-0.8077706,-2.9108608,-9.368764,0.6156793,0
12670_13396_000039.wav_0.wav,-444.0809,69.4666,-4.352848,61.55241,-4.8366942,18.426327,-10.566976,-2.417167,-11.7917185,0.5590159,-8.277753,-7.976803,6.496995,-4.3217416,7.6403537,-8.965001,6.0916724,-4.81106,-7.0860953,-1.8553203,0
7925_6390_000033.wav_4.wav,-485.21216,79.239746,-20.243587,48.558857,-24.218725,18.642752,-23.007603,-19.812359,2.3064957,-0.5674124,7.3262773,-33.51927,-4.1411304,8.530343,-15.010433,-6.4705286,14.0003395,-3.8793745,-19.26676,-2.5322955,0
11247_10229_000009.wav_1.wav,-387.7378,100.83452,-23.8911,28.986656,-22.094091,26.235212,-8.364523,-13.158466,-19.82654,-1.4359026,-8.822583,-4.5684853,-1.3904755,-4.1200128,5.7517147,-16.376379,8.160466,-7.7319403,-9.67032,-5.066694,0
4405_3604_000000.wav_5.wav,-489.16562,167.92778,-42.1589,69.927376,-38.670135,41.848858,-28.831373,19.66833,-11.962169,6.0521665,5.793135,-1.7955624,17.009117,-7.5041127,19.236452,-5.627833,10.8034725,-3.9049802,6.5771575,-3.3194547,1
3050_2941_000026.wav_6.wav,-352.06534,107.72222,-60.32255,43.39265,-30.544569,18.911213,-10.964045,-6.1737623,-5.3268394,3.4507942,10.160332,-24.86208,11.11723,1.1347994,-5.931347,-2.7702746,-1.6391368,8.466221,-8.992022,-2.7976842,0
4405_3648_000008.wav_0.wav,-365.66333,126.32347,-38.882202,57.882507,-11.318488,15.5958805,-10.761145,1.6596147,-13.351842,-3.9348521,-0.2690796,-4.2842827,9.794275,-6.187937,5.338453,-0.94424725,7.0363097,-7.1882443,-4.8249335,-0.6119708,1
12670_13396_000013.wav_0.wav,-422.66574,79.128624,-15.67843,66.07462,-1.668428,9.102653,-33.01579,0.79616594,-3.194221,-3.9155068,-8.325507,-1.3132985,-1.8074249,-11.711015,4.443413,-18.103918,6.7877045,-2.8065455,-4.1888547,-2.4787006,0
7925_6390_000029.wav_4.wav,-503.67062,72.10744,-12.884752,32.022095,-31.96404,21.523748,-2.9501376,-16.193186,-2.309052,1.2469318,8.158229,-19.697893,-4.0963173,4.686152,-1.8177913,-7.9114847,2.853496,2.3392227,-10.769208,-1.9989281,0
12287_12742_000073.wav_3.wav,-339.8809,85.98369,0.6863944,79.78116,-9.947196,37.784103,-2.9238014,1.7037286,-13.154451,1.0723062,-2.7244332,-3.0666246,4.333218,-10.726592,7.6000147,-8.52005,5.40411,-5.3520164,-3.5706444,-2.5848072,1
12287_12742_000024.wav_3.wav,-403.9733,129.29526,1.2795409,50.13243,12.326105,13.988915,0.46496263,9.303318,-3.876041,2.1164134,0.7551204,1.5046707,4.860927,-1.6774378,5.2251687,-4.059625,7.226115,-5.2042065,-3.835335,2.5260222,1
11247_10229_000031.wav_4.wav,-372.32025,107.81392,-25.702658,28.297901,-24.234756,24.814934,-4.929064,-8.402363,-15.423012,-1.7921013,-12.8650875,-3.7828546,1.0380576,-6.5513186,3.3036423,-13.943136,7.903574,-11.948667,-6.086383,-0.53235626,0
3050_2941_000005.wav_0.wav,-388.83234,59.809685,-37.10071,34.11893,-25.350222,9.155636,-2.0252206,-1.1952198,-7.3561993,-0.36152166,-0.5559847,-9.925074,4.7315025,-2.0590293,3.251537,-4.251877,-3.1343224,0.8038605,-0.793191,-3.1955783,0
7925_6390_000017.wav_1.wav,-544.2854,53.854523,-6.3676424,37.610806,-9.920432,6.8383,-1.2587719,-8.204525,-0.48206893,4.4119816,8.984634,-15.435405,-9.449653,2.4118056,-1.7045994,-4.123542,3.2708151,-2.024931,-10.874596,-0.641014,0
12287_12742_000051.wav_0.wav,-329.7234,112.48723,-16.644947,68.60079,4.5398846,21.920538,-12.253093,12.864616,-11.894783,1.0630465,-0.48030195,-5.409727,0.7269618,-7.1648636,3.7225568,-7.7972136,6.3166347,-10.963383,1.2948617,-3.382258,1
12114_10229_000077.wav_2.wav,-480.3166,108.34476,4.943321,37.68443,-20.61516,-3.1846833,-0.78859746,2.2559001,-16.86797,-14.032471,-0.3626918,-10.305153,4.5478745,4.4972734,7.1163225,2.2336988,1.9688708,0.017862525,-8.731168,-0.009035844,0
11247_10229_000049.wav_2.wav,-375.53192,87.44806,-19.901709,37.74628,-21.160343,19.453474,-8.16748,-3.956541,-7.767052,-6.755667,-13.711477,-7.4157753,-1.0680583,-7.833127,1.6516582,-7.860872,9.177655,-2.6347744,-4.6185117,-0.22433402,0
12114_10229_000010.wav_3.wav,-414.12988,117.80318,-1.9875336,20.0432,-15.756464,4.572976,-14.432096,-5.8921585,-19.653723,-15.486683,6.3872614,-13.075501,2.5846121,3.011725,-1.9359248,-0.051898602,2.2324483,-1.0706528,-10.454721,-0.3197412,0
4405_3604_000029.wav_0.wav,-292.18024,116.966995,-19.607483,46.188416,2.1923485,-0.9125769,-10.712023,-1.6705056,-16.571987,-1.0139354,-2.609835,-7.807621,11.2412615,-5.9106793,2.9968433,1.1422175,-2.8279133,-3.442827,-4.5949574,-3.3932993,1
7925_6390_000026.wav_1.wav,-448.48666,63.140625,-49.663296,43.9732,-44.22009,20.636639,-10.243137,-19.235939,1.5656369,-0.19272532,13.84916,-20.696321,-17.716568,-0.81292194,-1.013249,-15.418681,-0.6424764,-6.42079,-18.919556,-4.464638,0
3050_2941_000069.wav_4.wav,-507.247,68.66781,-18.507124,33.64005,-7.577448,5.262606,-0.8638406,1.1482675,-3.0181513,2.0684996,-0.78254163,-8.43964,5.16224,-1.7916529,-0.81374776,-0.5427864,1.2430261,2.1382036,-3.8535235,-2.1387835,0
13063_13511_000004.wav_2.wav,-417.80225,111.058395,8.482407,32.483917,-30.825527,-32.511932,-24.965004,2.04891,-32.995747,-4.8953404,0.56319004,-19.887304,-1.9980727,-9.952141,2.7270691,2.2683141,1.2932754,-6.6820493,2.7578964,-2.9179807,1
12114_10229_000087.wav_5.wav,-411.69955,127.48599,4.4752774,37.89155,-26.961134,0.49059424,-22.0118,-3.5979578,-21.634796,-17.635101,3.2451913,-18.469881,5.7039022,-0.586351,2.2880967,0.88581264,-0.88542145,-2.915615,-12.362798,1.7020966,0
12670_13511_000030.wav_1.wav,-406.4971,102.72631,-6.9812274,44.246544,0.96355194,6.426065,-12.411638,-9.999694,-11.723323,-1.7422148,-10.102936,-7.5589247,-4.530864,-9.811454,1.285127,-11.015497,-0.9599829,-6.1236253,-5.8010793,-4.0267124,0
5739_4739_000086.wav_0.wav,-464.27753,138.09229,31.977577,54.03623,0.061489165,-2.5124276,-7.570264,-24.13812,-7.777433,-1.5617845,-4.270013,4.4789267,-2.7165318,-5.242211,7.115948,-4.146624,-0.23755413,7.6450953,2.5857248,-0.5388625,1
7925_6390_000035.wav_2.wav,-470.61713,81.44956,-46.983986,27.276701,-35.27008,11.632809,-19.490463,-8.039795,-3.834889,-2.7618115,14.283421,-24.389738,-10.313474,2.2637796,-2.7491043,-20.079533,0.7612208,-2.2810135,-22.786545,-2.1992342,0
11247_10229_000033.wav_0.wav,-370.85977,119.212166,-39.033062,27.80174,-32.790775,21.687742,-1.6967788,-19.18721,-10.680586,-2.164779,-15.143818,-4.8533416,-2.2691023,-5.2578974,2.0667102,-12.970728,7.315231,-5.157442,-8.349588,0.93556976,0
12670_13396_000042.wav_3.wav,-458.2146,88.37678,-0.11375134,62.111153,1.5335034,6.079974,-17.041126,-0.25493202,-4.5649877,-4.5329213,-8.364497,1.2038193,-1.3995353,-12.592636,2.1639347,-21.584944,3.0820787,-3.3912926,-11.073127,1.3734462,0
4405_3648_000036.wav_2.wav,-312.1679,111.48083,-21.677303,55.868797,-5.734459,6.996052,-14.953766,-10.853399,-21.478807,-4.964107,-1.7414849,-6.0833044,11.509792,-4.754255,2.8523567,1.4249882,-1.6697502,-9.850452,-2.1665742,-1.6098096,1
3050_2941_000058.wav_3.wav,-347.27362,115.49821,-60.17441,30.842402,-20.128271,-1.7425325,-12.967241,-7.12059,-4.543456,-0.098084636,-1.2713587,-9.750166,2.3229973,-0.56135863,4.213507,-7.301144,3.9841197,1.8470091,-8.9416485,0.65026426,0
13063_13511_000005.wav_5.wav,-445.2435,81.50076,-14.379111,25.658154,7.267984,-15.675132,-27.078535,-2.69839,-20.7926,-9.540558,-1.4039464,-14.496002,-6.327574,-9.547425,-1.9008448,1.3645254,-1.8379073,-7.6972933,1.211071,-1.7409842,1
12670_13396_000037.wav_1.wav,-378.46802,128.12886,-8.531229,39.028008,-5.4401364,17.59221,-14.694239,-9.332626,-17.925873,-3.1312895,-9.992843,-13.424562,-4.6498046,-10.9619875,-0.5160591,-16.374842,-0.3541748,-8.587359,-7.2107224,-5.4115434,0
3050_2941_000047.wav_1.wav,-271.81842,99.702515,-68.89917,35.136593,-37.326283,10.026499,-22.296082,-13.053465,-6.54296,-2.1141925,-0.76537573,-14.138099,8.854901,-2.8704655,-1.1425338,-3.640501,1.2727871,0.9537944,-4.152615,0.8973871,0
13063_13511_000041.wav_2.wav,-425.8828,90.446175,-6.929298,40.280807,-22.098104,2.570813,-31.515978,-4.252794,-18.124008,2.4778302,7.053205,-14.361105,-0.5074544,-4.3847876,8.231341,-4.6125064,-0.50505114,-1.9518762,1.5960579,-6.1016216,1
12287_12742_000051.wav_5.wav,-310.5691,116.56852,-20.319998,65.370224,-4.2332253,26.38478,-19.413109,5.0757527,-14.594288,-1.4418495,7.9624677,-4.152609,-2.8146124,-3.8944476,4.6116495,0.065107934,12.685475,-15.410119,5.592319,-0.27251703,1
12114_10229_000085.wav_3.wav,-428.97214,126.16405,-6.713852,16.38699,-19.018402,-0.6767761,-7.5783567,-5.2749944,-17.33136,-10.085995,1.9230298,-13.93323,2.70475,0.15534668,-0.42125443,2.2097473,-0.04290616,-2.0816474,-8.743635,-1.5963125,0
12114_10229_000069.wav_3.wav,-362.21628,148.56937,-16.868353,13.758194,-29.837755,-2.1974914,-9.463289,-11.013862,-24.802065,-20.127459,0.031152109,-14.220806,0.4257151,0.06477842,-3.8758643,-4.3246384,-0.4629756,-4.0725408,-9.712151,4.223566,0
11247_10229_000021.wav_5.wav,-414.2692,90.183876,-14.989508,39.55869,-19.729572,17.845816,-11.979858,-3.0010643,-5.21793,-2.1084788,-15.521525,0.116658196,4.9285436,-7.583764,4.6700163,-8.641894,10.78133,-4.6287084,-6.4530616,1.2596221,0
3050_2941_000056.wav_5.wav,-388.1486,83.29951,-48.290817,44.900486,-15.338574,5.292797,-12.949246,-12.412974,-16.684286,-3.0048482,-3.7696822,-13.939132,3.7940269,-3.3057177,2.2795832,-9.105423,-0.23435041,0.4332611,-7.9567313,-1.5073245,0
3050_2941_000070.wav_0.wav,-335.92426,104.47542,-52.561928,45.507782,-22.440798,3.578312,-0.99844867,-14.844919,-3.8377748,-2.0460587,-2.435237,-14.922593,-1.4224005,-0.011945225,-2.8606603,-7.160977,-1.4977493,4.4081535,-8.042332,-5.45695,0
13063_13511_000004.wav_0.wav,-415.93118,92.74647,2.4862888,37.60964,-7.54611,-11.616974,-32.563393,-1.0620044,-19.925812,-2.2948616,-3.0236695,-12.336151,-5.034631,-4.6164083,10.704151,-2.808713,-0.377148,-7.2349806,4.0542464,-5.759134,1
5739_4739_000032.wav_2.wav,-438.5648,162.83125,25.350874,36.88725,0.9380796,7.4610715,4.079395,-12.859606,-2.8016207,-2.1975746,-2.9297602,4.2809925,-2.283936,-3.0767405,11.302828,-1.3818424,-8.518322,1.3020251,-4.0789404,-4.1955514,1
5739_4739_000077.wav_0.wav,-451.1455,163.40565,34.448166,33.081795,2.4724228,4.5821896,-1.3226967,-20.642654,-12.008845,-15.431154,-9.323973,1.9706714,-6.914886,1.6992354,4.929231,-10.354638,-2.2770119,2.2090087,0.6270995,5.1914215,1
12114_10229_000047.wav_3.wav,-445.5754,103.9716,1.1484249,24.145819,-21.544662,-2.342532,-10.064332,-0.7707658,-16.820518,-9.371905,-2.314713,-8.921053,6.7074914,0.96968085,4.3253417,-3.3376021,2.062289,-3.9176738,-9.089617,4.920441,0
12287_12742_000064.wav_4.wav,-483.59644,78.208496,24.509987,48.860966,14.161956,23.94528,-2.4095738,5.3129644,-4.6549826,0.120757766,2.8788326,-4.239572,-0.5056887,-5.361678,2.8741486,0.15970032,-2.4701624,-7.7659674,4.092877,0.660358,1
4405_3604_000009.wav_0.wav,-294.81458,116.90161,-15.28217,38.46717,-7.452511,9.568726,-4.720984,-4.799169,-23.826544,-2.5646338,7.151902,-2.9201877,5.4404206,-3.4160163,7.995799,-2.5936599,-3.9406376,-6.857922,-6.9818473,-2.8512936,1
12626_10229_000051.wav_1.wav,-407.03568,136.4715,37.087017,46.93932,-24.021988,2.8899672,-23.447865,-1.3695352,12.715004,-12.100793,-17.509777,-3.9082472,-9.519469,-15.261294,4.953154,-1.2686907,-2.6748052,-7.36012,-2.2770817,-4.99646,1
12626_10229_000047.wav_1.wav,-383.9485,113.227844,27.808853,59.06504,-25.75924,6.1687183,-15.875116,-3.2543912,-0.17686592,-12.205373,-11.509186,-6.2476196,-13.024342,-14.448534,7.967514,-4.163984,-2.0139709,-6.7238493,-3.6658406,-6.3898945,1
12114_10229_000049.wav_3.wav,-372.1694,125.08711,-10.711772,19.593275,-28.191692,3.385528,-16.649958,-5.536127,-20.586012,-13.785646,-1.591372,-16.60908,3.7284074,0.66107285,0.095171094,-5.7689877,5.034847,-4.8931365,-14.576577,1.0661162,0
13063_13511_000028.wav_0.wav,-396.71906,96.40605,-29.425312,31.393545,-14.200866,-4.45695,-33.3536,-2.3487506,-22.253456,-4.9754734,8.979666,-6.942417,-7.6866784,-11.608218,2.525855,-0.9987414,3.5213983,-7.56144,3.0698302,-5.693645,1
4405_3648_000038.wav_3.wav,-348.5045,131.1366,-33.262634,45.59265,-10.3106985,5.0286007,-9.15793,-7.4364066,-18.114655,-0.8638254,1.5601858,-5.5512347,10.105663,-2.6454618,6.3232985,1.4794197,0.31179544,-4.7588153,-3.5695214,-1.8562706,1
12626_10229_000001.wav_4.wav,-405.3412,108.50422,35.140266,64.51945,-39.10587,47.32,-38.23764,-9.432005,-13.894307,0.5105358,2.1535695,1.6224904,-0.9159359,-21.708466,21.228941,-6.4067783,-4.5451794,-4.890649,3.158898,-8.703404,1
7925_6390_000004.wav_0.wav,-504.601,75.72383,-29.215824,24.90337,-40.932213,13.265933,7.430912,-13.319274,-2.178948,-0.21035233,8.371578,-18.854197,-8.534937,9.30659,-0.28822517,-8.256884,-4.45784,-7.1129246,-10.806174,-7.0741706,0
