FileName,nobs_pitch,mean_pitch,skew_pitch,kurtosis_pitch,median_pitch,mode_pitch,std_pitch,low_pitch,peak_pitch,q25_pitch,q75_pitch,iqr_pitch,Gender,nobs,mean,skew,kurtosis,median,mode,std,low,peak,q25,q75,iqr
common_voice_pt_22462978.wav,311,53.67184237473855,0.470496597079004,-1.7115837628273582,0.0,0.0,66.57411701395162,0.0,162.58491918800536,0.0,132.46117695931505,132.46117695931505,1,16,294.56214578085644,0.8479503638334305,-0.3814974044544192,241.4971662468514,240.00000000000003,213.7429124543812,55.0,740.0,126.25,412.50000000000006,286.25000000000006
common_voice_pt_20523719.wav,383,36.556910636744014,0.6832236341581833,-1.4297180004055825,0.0,0.0,49.89468165282833,0.0,126.24458555524949,0.0,94.61760431702356,94.61760431702356,1,20,294.5924220963173,1.142499811159723,-0.0630018431372416,200.0,200.0,288.89668338174386,35.0,890.0,71.25,398.75,327.5
common_voice_pt_20405698.wav,635,88.33167208404285,0.1528749167293441,-0.7464225340244628,125.4461875216778,0.0,79.73332103163156,0.0,430.3743627080082,0.0,143.2241284216148,143.2241284216148,1,32,257.49283822079843,0.375466876496605,-0.7653854881283189,210.0,60.00000000000001,177.71470955666035,0.0,710.0,63.75,406.25000000000006,342.50000000000006
common_voice_pt_22435336.wav,287,45.1410332452004,0.5702323170875415,-1.5826355369580325,0.0,0.0,58.43398974538624,0.0,146.96784903995783,0.0,115.68621840014964,115.68621840014964,1,15,195.28160418483,0.9673509497020788,-0.123102321852289,145.0,15.000000000000002,215.2356833170668,5.0,710.0,15.000000000000002,295.0,280.0
common_voice_pt_19455684.wav,431,48.55932629122866,2.193231938204254,9.148532391291363,0.0,0.0,75.26543437949121,0.0,530.7042414867306,0.0,109.17655908997956,109.17655908997956,1,22,622.1439203114267,2.5117378103638166,6.015650812339899,375.0,310.0,678.1272867399962,185.0,3140.0000000000005,291.25,485.0,193.75
common_voice_pt_19377347.wav,625,68.56500599223165,-0.0011052040261421,-1.7866497384749442,103.50105864214126,0.0,65.26302938869024,0.0,192.3444953586295,0.0,128.4512705815365,128.4512705815365,1,32,511.6702086553323,2.3308343619155094,4.702263933503531,405.00000000000006,405.00000000000006,373.3761486370762,185.0,1740.0000000000002,268.75,613.8350077279753,345.08500772797527
common_voice_pt_22400780.wav,285,39.12454988917549,0.5681303133767533,-1.631631769433065,0.0,0.0,51.18094682539537,0.0,125.90971844328293,0.0,103.98874523187138,103.98874523187138,1,15,369.3333333333333,1.392709842898403,1.3313075706829238,225.00000000000003,100.0,329.5444667348484,60.00000000000001,1270.0,100.0,442.50000000000006,342.50000000000006
common_voice_pt_22716144.wav,486,60.6694628770979,0.784311616588309,2.3500693172914966,97.55935462161642,0.0,60.74347855011688,0.0,367.4734507677476,0.0,108.2141550776851,108.2141550776851,1,25,499.3163911195088,4.59680372498216,19.44857502628605,210.00000000000003,210.00000000000003,1363.4052130560592,5.0,7135.0,160.0,250.0,90.0
common_voice_pt_20078559.wav,429,50.68220549958528,1.0913891232748714,-0.2297008154298314,0.0,0.0,76.64129345925214,0.0,267.14816169938155,0.0,123.43584441138422,123.43584441138422,1,22,414.5454545454546,4.090138416028529,15.36599852941928,152.5,120.0,1009.5981526092778,50.0,4940.000000000001,120.0,231.25,111.25
common_voice_pt_20496824.wav,234,55.1357399595899,0.5519860725293609,-1.545430092597932,0.0,0.0,70.15071078394638,0.0,213.50239686069895,0.0,136.52040745597247,136.52040745597247,1,12,211.41608691917887,2.406155055185404,4.8488827149774565,127.5,60.00000000000001,259.1836073573302,0.0,1016.9930430301469,63.75,211.25000000000003,147.50000000000003
common_voice_pt_20437203.wav,282,34.148897017658165,1.216550232073882,-0.447244805733618,0.0,0.0,59.88260495092567,0.0,160.8729815595963,0.0,0.0,0.0,1,15,598.3792172739542,3.340439513569345,9.497555154946356,280.0,0.0,1265.5797196445783,0.0,5280.000000000001,137.84412955465586,490.0,352.15587044534414
common_voice_pt_20852160.wav,352,32.66041819956336,1.002077483857342,-0.6974855345805491,0.0,0.0,49.85220096548152,0.0,157.4255949781384,0.0,85.03988938981051,85.03988938981051,1,18,491.6224144789181,2.598688243340648,6.04746997272934,117.5,50.0,790.2720445174416,40.0,3280.0,65.6525954653938,523.75,458.0974045346062
common_voice_pt_22463085.wav,234,54.537080649893056,0.3228425535314231,-1.8353360706562951,0.0,0.0,62.84417131132614,0.0,149.7108680074671,0.0,125.762553195489,125.762553195489,1,12,786.2085587906896,1.5601654901850932,0.8648798623555716,460.0,125.0,981.38138030973,65.0,3100.0,125.0,724.8756763720692,599.8756763720692
common_voice_pt_19540423.wav,378,50.91563809721746,0.4293572915908988,-1.745750451519668,0.0,0.0,61.94202625865815,0.0,150.88078335452985,0.0,120.04547781347075,120.04547781347075,1,20,878.0,3.042425881109609,7.978097781729179,177.5,0.0,2217.396220795914,0.0,9270.000000000002,0.0,320.0,320.0
common_voice_pt_19547876.wav,354,34.777913038144504,0.9888108976839224,-0.904068628019374,0.0,0.0,54.810338150606285,0.0,160.91873865622742,0.0,107.26906166683314,107.26906166683314,1,18,169.72222222222223,0.028485862055173,-1.7236895770646494,225.0,0.0,158.89787270639366,0.0,395.0,0.0,318.75,318.75
common_voice_pt_20523677.wav,287,40.55940363444832,0.772240822806816,-1.1601456007141302,0.0,0.0,55.65542582701902,0.0,156.28458219874864,0.0,91.13640705166142,91.13640705166142,1,15,315.2298750363267,0.7695542170803625,-0.7196101800932828,145.0,55.0,294.6444350542582,35.0,890.0,55.0,510.0,455.0
common_voice_pt_19798253.wav,587,82.32336988979345,1.7051720106887518,6.486169834593731,101.7281013888125,0.0,89.80688702265844,0.0,585.8564534122208,0.0,135.61439187568772,135.61439187568772,1,30,206.1537343795408,0.7926025717550177,-0.4544279465304783,145.0,45.00000000000001,174.09638376375136,5.0,635.0,52.50000000000001,348.75,296.25
common_voice_pt_20347237.wav,659,88.23697824736963,1.9588285883873309,6.446782237551334,113.88253173072808,0.0,97.134931119529,0.0,585.8120318892965,0.0,124.51376429521598,124.51376429521598,1,34,316.57325194228633,0.7440768751095445,-0.2524332694274842,235.0,60.00000000000001,243.21227715030628,0.0,998.490566037736,125.0,526.25,401.25
common_voice_pt_19379825.wav,405,61.15521271678928,0.1611764324569815,-1.8376555379746924,0.0,0.0,64.32406746491927,0.0,176.2155279701501,0.0,124.47606206039642,124.47606206039642,1,21,500.1190476190476,2.702651012305997,8.133876243153699,420.00000000000006,695.0000000000001,377.0424349226839,140.0,1970.0,250.0,695.0000000000001,445.0000000000001
common_voice_pt_19347166.wav,378,45.15901232342519,0.7854324744401578,-1.2637624393496307,0.0,0.0,64.62491602391358,0.0,177.5894044175607,0.0,123.30599573310283,123.30599573310283,1,33,297.95347240106446,0.8195078423899018,-0.2759549142338899,245.0,10.0,249.39835837502545,0.0,925.0,105.0,410.0,305.0
common_voice_pt_19797941.wav,640,94.28783840193864,0.2993552091836988,-1.0606115061514294,111.51703846545328,0.0,93.435446292824,0.0,390.06551071973655,0.0,172.6400607165324,172.6400607165324,1,20,1784.3229461756375,1.1070410686740122,-0.6037901698226,185.0,0.0,2630.704578227608,0.0,6900.0,128.75,3165.0000000000005,3036.2500000000005
common_voice_pt_21346093.wav,335,63.15956811558585,0.1176680667034064,-1.828474446983896,0.0,0.0,64.50987015877185,0.0,184.07829700310452,0.0,124.77649863139474,124.77649863139474,1,17,140.8553909488882,1.32061176535749,0.1453822174866568,125.0,120.0,33.41460181923174,110.0,215.0,120.0,150.0,29.999999999999982
common_voice_pt_20557445.wav,472,64.02364789751141,0.7031204796997719,-0.9841652294430888,0.0,0.0,80.98603348581541,0.0,322.0264518610277,0.0,144.48795224397668,144.48795224397668,1,24,312.3574234287988,0.3682743430926067,-1.218878494020078,325.0,10.0,290.27152754743133,5.0,870.0000000000001,17.5,506.25,488.75
common_voice_pt_22435296.wav,630,54.26650072516732,-0.0422438119061945,-1.9250393385788287,90.28893074544668,0.0,52.19626719239836,0.0,138.9581870250065,0.0,102.94840257553768,102.94840257553768,1,32,503.04226408802936,5.175002540306314,25.543421264839232,220.0,200.0,1292.8306568806088,5.0,7610.000000000001,173.75,410.0,236.25
common_voice_pt_20523858.wav,371,63.909646339351575,2.7864334702894267,8.625212422429287,0.0,0.0,104.2355696421774,0.0,510.0793606616373,0.0,103.41938866559607,103.41938866559607,1,19,245.14583057139063,0.4299973392885675,-1.5247586775788462,185.0,55.0,208.64072993711773,25.0,560.0,55.0,487.50000000000006,432.50000000000006
common_voice_pt_19482051.wav,407,69.94637843934179,0.7557512344558492,0.0852759072022446,0.0,0.0,77.90167523328049,0.0,355.1667353749996,0.0,129.9384071390263,129.9384071390263,1,21,517.3809523809524,2.553966006454944,6.101489654764803,310.0,0.0,804.7295006155782,0.0,3470.0000000000005,0.0,315.0,315.0
common_voice_pt_22435056.wav,460,53.28364833493533,0.0358742118190127,-1.9442563253822192,83.99494492584205,0.0,53.46632737351524,0.0,122.58086060219748,0.0,108.13980024954856,108.13980024954856,1,24,203.78954202077432,0.8094514302800868,-0.4100606637036779,205.0,10.0,191.8205097585525,5.0,640.0,15.000000000000002,285.0,270.0
common_voice_pt_20064340.wav,357,63.29595782325752,0.0378741279165223,-1.7693207931053998,96.9180175605949,0.0,60.98149278734596,0.0,156.44322840317523,0.0,115.2665058030766,115.2665058030766,1,18,142.77777777777777,0.6238346382994499,-0.5167634250709132,150.0,150.0,122.29543261915455,5.0,395.0,11.25,191.25,180.0
common_voice_pt_19753632.wav,534,65.80172432442276,-0.0321091167884022,-1.8598414594100967,101.14587147597206,0.0,62.69546454013816,0.0,174.5163797520592,0.0,123.11416750327226,123.11416750327226,1,27,442.8700125015508,4.70872401867088,20.780019661324268,205.0,60.00000000000001,1111.975864569498,60.00000000000001,6040.000000000001,120.0,252.5,132.5
common_voice_pt_21737228.wav,335,48.160256919748925,1.1721531275899435,-0.2773460499416571,0.0,0.0,78.90738640671911,0.0,257.2282774313479,0.0,123.6896699977799,123.6896699977799,1,17,731.1629895920912,2.35943389122293,3.648076673242008,150.0,60.00000000000001,1524.4330509551023,59.770823065549536,5125.0,80.0,320.0,240.0
common_voice_pt_21751630.wav,405,39.01744507314325,0.5506819108276629,-1.651990753600032,0.0,0.0,50.64215263239213,0.0,121.20181421340786,0.0,101.80563997137097,101.80563997137097,1,21,552.5,2.7293123417479106,5.512936334223294,205.0,100.0,1071.6659260902427,90.00000000000001,3862.5,180.00000000000003,325.0,144.99999999999997
common_voice_pt_20560487.wav,440,69.21695449619065,0.6352851776092666,-0.5201803666198241,0.0,0.0,80.64947064477329,0.0,345.3991131683674,0.0,143.88589524034367,143.88589524034367,1,23,531.304347826087,2.758149576531812,6.09828328338272,325.0,60.00000000000001,898.5897373485037,50.0,3590.0000000000005,62.5,435.0,372.5
common_voice_pt_20433459.wav,251,49.14451053122547,0.8411347726640428,-1.1879259764388397,0.0,0.0,72.17698008068767,0.0,186.57374868662015,0.0,131.11571280657444,131.11571280657444,1,13,230.7692307692308,0.3674857892626529,-0.1479862079110074,175.0,175.0,119.41920593255564,0.0,475.0,175.0,315.0,140.0
common_voice_pt_20437270.wav,335,44.85087209326908,1.4549986081345536,2.819381179434946,0.0,0.0,69.400200402366,0.0,411.5182326801507,0.0,120.18870908476433,120.18870908476433,1,17,763.8951381439713,2.6527551216161886,5.937190143233748,370.0,325.0,1124.2045020124133,0.0,4655.0,325.0,600.0,275.0
common_voice_pt_19455680.wav,546,53.701380706651456,0.3661881617108767,-1.6604621614450807,0.0,0.0,61.50083720430597,0.0,166.99567059716034,0.0,114.54776790595206,114.54776790595206,1,28,678.33263040691,2.018239073359549,3.692889876905842,325.0,245.0,704.6031093577147,208.31365139348136,3205.0000000000005,258.75,670.0000000000001,411.2500000000001
common_voice_pt_20064325.wav,328,22.756168052860087,1.5666581616572235,0.7534942964694054,0.0,0.0,44.86335543744627,0.0,157.09998939119774,0.0,0.0,0.0,1,17,126.3443677065968,1.1013595757729362,-0.2759859773634714,17.85425101214575,5.0,165.8134116141587,0.0,475.0,5.0,195.00000000000003,190.00000000000003
common_voice_pt_20467285.wav,352,57.128040753643056,0.4105343607842694,-1.6713483804477804,0.0,0.0,67.50220847660977,0.0,200.42582760221535,0.0,128.67024511340864,128.67024511340864,1,18,185.2335255900292,1.044059600095935,-0.399041842091997,125.0,60.00000000000001,167.59305668862004,0.0,545.0,61.25000000000001,215.0,153.75
common_voice_pt_20456369.wav,433,60.65030996829271,0.2197084700405501,-1.5875321521673786,0.0,0.0,63.97978516263052,0.0,254.1696000525767,0.0,125.21646578666984,125.21646578666984,1,22,254.75064409274933,0.7768650736237116,-0.4333820590265835,245.0,60.00000000000001,205.2507714292727,0.0,690.0000000000001,61.25000000000001,356.25,295.0
common_voice_pt_19749248.wav,366,43.21249101477952,0.7358157965100532,-1.4171601184308968,0.0,0.0,61.38588155416696,0.0,158.72626796872063,0.0,122.0536173296916,122.0536173296916,1,19,763.8813614101385,3.5771960261887843,11.56318200683238,140.0,50.0,1987.572055485591,35.0,8863.745866792631,50.0,347.5,297.5
common_voice_pt_19338640.wav,342,29.60546071311587,1.0808681410362726,-0.6688402698605356,0.0,0.0,48.121948158048426,0.0,138.151394963922,0.0,88.95687447977471,88.95687447977471,1,18,224.0463337831759,0.9303047686667753,-0.3707066753677912,136.417004048583,100.0,164.33534136684264,5.0,580.0,102.5,311.25,208.75
common_voice_pt_21798120.wav,239,38.74908067584761,1.0189301681092942,-0.7711005871083816,0.0,0.0,60.24408882356716,0.0,161.75816671479595,0.0,86.24065717866523,86.24065717866523,1,13,586.4731494920173,2.877176364686936,6.881029684369223,270.0,260.0,975.805158941058,0.0,3869.150943396226,260.0,440.0,180.0
common_voice_pt_19442122.wav,407,68.24973765998398,1.612582740633734,3.370800027877517,0.0,0.0,84.74708575599684,0.0,404.30939509505833,0.0,117.9152011811414,117.9152011811414,1,21,307.6190476190476,1.9600198621416949,5.346153627814353,350.0,0.0,303.2781963793193,0.0,1400.0,0.0,385.0,385.0
common_voice_pt_20405470.wav,433,97.71133927950888,1.187122067922422,4.19251042861458,122.24385137781292,0.0,83.41362612164556,0.0,503.1233936405443,0.0,132.86102841824467,132.86102841824467,1,22,352.02337136547663,-0.077116786210469,-0.4635636965784964,397.5,265.0,156.02548578390093,59.51417004048583,690.0000000000001,231.25,467.50000000000006,236.25000000000009
common_voice_pt_21887344.wav,352,48.25375861798887,0.396965049365853,-1.564023343008226,0.0,0.0,56.21572987388292,0.0,209.1819245427509,0.0,105.85818503809332,105.85818503809332,1,18,125.45312914346329,-0.276679258919587,-1.6379468849527286,135.0,210.00000000000003,87.35474033520491,10.0,225.00000000000003,16.25,210.00000000000003,193.75000000000003
common_voice_pt_21824819.wav,522,60.875377396990594,0.0994588524078075,-1.7678412576693143,92.91406227855568,0.0,61.53900369141397,0.0,225.9716758532968,0.0,120.61610254743168,120.61610254743168,1,27,772.6705653021442,2.2852521286880703,3.519210972439081,335.0,230.0,1119.1338943842134,120.0,3935.0,231.05263157894737,507.5,276.4473684210526
common_voice_pt_20674023.wav,352,67.9217400001729,1.6830036399922013,5.057016215205323,0.0,0.0,88.7773408195179,0.0,499.766762510602,0.0,139.42768133680227,139.42768133680227,1,18,276.90019225669585,0.0871671381003051,-1.2348646754178696,275.0,60.00000000000001,172.0712309315105,0.0,560.0,176.25,452.5,276.25
common_voice_pt_20647381.wav,534,60.21948016370081,1.636675936017174,3.203622322037413,0.0,0.0,92.04263558599494,0.0,447.4589556429704,0.0,150.6512689209765,150.6512689209765,0,27,407.22222222222223,4.617426338942133,20.25660393080222,160.0,0.0,982.517866516783,0.0,5325.0,7.5,427.5,420.0
common_voice_pt_21777419.wav,592,45.61861767593257,0.4130281354340517,-1.7795707522743949,0.0,0.0,55.361453623074,0.0,138.9061755135705,0.0,109.79087451220089,109.79087451220089,1,30,1257.3067820206843,1.2916182860259962,-0.0997905984794607,435.00000000000006,360.00000000000006,1665.7020014225554,59.20346062052506,5125.0,201.25,1126.25,925.0
common_voice_pt_21751652.wav,469,33.0761239754886,0.8411403332101196,-1.2391317372230557,0.0,0.0,49.23253631319083,0.0,130.0955050685277,0.0,97.5229595210409,97.5229595210409,1,24,1018.1037460148776,2.0775659434930733,2.8745623657886927,422.5,200.0,1481.5782797790482,0.0,5240.0,215.0,922.3724760892668,707.3724760892667
common_voice_pt_21737703.wav,330,47.06755772694288,1.102401376897017,-0.5382652496673175,0.0,0.0,75.33975653769508,0.0,212.8522090895436,0.0,120.03332928858228,120.03332928858228,1,17,216.989388619736,1.2595288895134835,0.0827350377365419,60.00000000000001,60.00000000000001,232.73628536864945,58.81960653551183,775.0,60.00000000000001,335.0,275.0
common_voice_pt_19416818.wav,191,58.53078616436705,2.041812725944764,7.282446454788049,0.0,0.0,88.19142711110106,0.0,554.9224759915497,0.0,130.90449916067604,130.90449916067604,1,10,162.7197732997481,1.2887494073110832,0.0961686123810636,113.59886649874056,0.0,209.80232436096492,0.0,615.0,1.25,133.75,132.5
common_voice_pt_20523846.wav,364,38.48262750086836,0.5000166889618107,-1.6144867131525202,0.0,0.0,47.7567780657017,0.0,126.6915389179399,0.0,88.18453980881227,88.18453980881227,1,19,208.9172080074241,1.5183625955769129,1.7903792368120897,95.0,20.0,225.22369061293008,20.0,890.0,55.0,385.0,330.0
common_voice_pt_19839440.wav,642,74.18986343634842,1.6353309144774515,8.426326228212787,112.8123251711223,0.0,77.98503650086242,0.0,556.3194592329767,0.0,129.53783831191123,129.53783831191123,1,33,697.4880382775119,2.818079681874444,6.071485707254995,225.00000000000003,130.0,1441.950932804902,85.0,5555.0,135.0,395.0,260.0
common_voice_pt_19564249.wav,491,63.54126386707192,2.3457448054958467,5.799589429118232,0.0,0.0,103.98838028570724,0.0,517.2451134075184,0.0,101.07774571092574,101.07774571092574,1,25,340.8,2.8770188295646046,8.29279726925028,300.0,0.0,526.3965805360061,0.0,2455.0,0.0,330.00000000000006,330.00000000000006
common_voice_pt_20852350.wav,201,39.22090588074408,0.6215924215493118,-1.542977349043089,0.0,0.0,52.38406517792444,0.0,133.0413466169664,0.0,102.57348222561654,102.57348222561654,1,11,131.36363636363637,0.1622546049159918,-1.8200684726718808,105.0,50.0,81.49430847641807,50.0,240.00000000000003,50.0,217.5,167.5
common_voice_pt_21907204.wav,426,60.20101800961967,2.928122900232454,11.969672846378382,0.0,0.0,94.03193781441072,0.0,580.8964840942986,0.0,112.2975922475575,112.2975922475575,1,22,720.0,2.7640528486746345,5.834095132212209,340.0,20.0,1437.1515387928114,0.0,5310.0,67.5,470.0,402.5
common_voice_pt_19854486.wav,395,50.070783683683146,0.8551966540540463,0.6806243077011858,0.0,0.0,60.99482660657405,0.0,310.25083529218585,0.0,110.13115237871304,110.13115237871304,1,20,1652.811360275998,1.9553969431338405,1.8490487457478144,352.5,230.0,3172.115428804499,105.0,9560.0,228.75,560.0,331.25
common_voice_pt_20464436.wav,419,54.99344854975397,0.7089547960826348,-0.3325236522164503,0.0,0.0,67.36775361008587,0.0,336.9900608856857,0.0,121.43657296592448,121.43657296592448,1,22,204.39108061749573,0.3292359331278987,-0.6284167213131964,230.0,250.0,109.30361583987808,41.60377358490566,430.0,120.0,253.75000000000003,133.75
common_voice_pt_19441151.wav,515,47.69605898773215,0.3612532165264069,-1.7904902018255482,0.0,0.0,55.886062252040446,0.0,139.5035243545531,0.0,111.50071614931954,111.50071614931954,1,26,618.8461538461538,2.942390633514325,9.278258185656275,260.0,0.0,985.2335799700452,0.0,4765.0,56.25000000000001,530.0,473.75
common_voice_pt_21737558.wav,318,61.01658081461999,0.6715812469010896,-1.3170224327546904,0.0,0.0,80.2073824583698,0.0,226.88656665452007,0.0,136.0158302620636,136.0158302620636,1,17,159.41176470588235,0.9320449341827244,0.9522278445469184,135.0,60.00000000000001,103.18290945097527,0.0,440.0,60.00000000000001,190.0,130.0
common_voice_pt_19331318.wav,378,61.7635296161229,3.029389234404763,11.698809135355612,0.0,0.0,94.89375180398125,0.0,543.2346009468423,0.0,100.8554246575485,100.8554246575485,1,20,549.4929178470254,3.772933563820231,13.20999071513634,397.50000000000006,275.0,735.6571845381602,105.0,3670.0,272.5,508.75,236.25
common_voice_pt_20557423.wav,981,72.24700921230013,1.220515090763577,3.1991150735588203,0.0,0.0,85.93817887250432,0.0,549.7966492849819,0.0,141.92251667669382,141.92251667669382,1,50,329.7,0.7852833502911919,0.4709768740108067,300.0,5.0,280.9420046913597,0.0,1180.0,25.0,502.5,477.5
common_voice_pt_20669605.wav,210,73.57851334909954,0.3153892210236829,-1.7662356717946153,0.0,0.0,82.4901829715884,0.0,195.20371569862084,0.0,165.2215579057621,165.2215579057621,1,11,956.3889478310952,2.789103477636584,5.904383832016256,455.0,220.0,1611.83133910524,220.0,6025.0,347.5,562.5,215.0
common_voice_pt_19521299.wav,541,68.20750647365561,1.208492931537598,3.194465518864198,0.0,0.0,77.52127526780302,0.0,428.5788801143449,0.0,127.74130387890276,127.74130387890276,1,28,434.4273573452044,3.677306611709067,14.304434669460864,287.5,140.0,451.7656759272715,135.0,2550.0,243.75,487.5,243.75
common_voice_pt_22379776.wav,287,51.40192493579488,0.4871578714291229,-1.710162045717968,0.0,0.0,64.41954442436942,0.0,149.84320908983122,0.0,130.40353094202231,130.40353094202231,1,15,819.1781458878233,2.081246166715932,2.470282535836853,135.0,60.00000000000001,1463.6503125360268,57.67218831734961,4540.0,90.00000000000001,550.0,460.0
common_voice_pt_19441375.wav,239,20.117587264413228,2.160919083382272,3.2555966046620064,0.0,0.0,47.87482232472604,0.0,184.40976205079252,0.0,0.0,0.0,1,13,1269.2307692307693,1.0659593379118342,-0.2685450465978394,360.00000000000006,0.0,1521.9317761847758,0.0,4350.0,175.0,2070.0,1895.0
common_voice_pt_19581761.wav,534,52.5681871941474,2.216357941099678,6.195632051861836,0.0,0.0,85.91162019064062,0.0,474.1760235216704,0.0,112.11999921567296,112.11999921567296,1,27,426.1111111111111,1.3889725804003292,1.3638205955759313,390.00000000000006,0.0,413.7482982695973,0.0,1485.0,132.5,482.5,350.0
common_voice_pt_20457023.wav,748,84.27705530935161,-0.4477140385072171,-1.6253449461151708,125.11105987820848,0.0,65.31532286195797,0.0,215.84589962449175,0.0,132.3919455689336,132.3919455689336,1,38,180.32868101427655,1.5842694374084016,1.8165979857293628,130.0,130.0,145.81030606299538,0.0,620.0,125.0,198.75,73.75
common_voice_pt_20120148.wav,443,76.57383159359453,2.737857894992115,11.745748565504268,96.62207715694626,0.0,98.26410307821426,0.0,582.7174861778379,0.0,131.59234393188757,131.59234393188757,1,23,392.3346471240301,3.9021193586439535,14.703007460617204,140.0,130.0,664.1722593922633,93.69688385269124,3375.0,127.5,470.0,342.5
common_voice_pt_21853070.wav,261,44.79962784041848,0.6265959927563421,-1.505578932229889,0.0,0.0,59.503505529720286,0.0,152.11056833320944,0.0,113.8013742352492,113.8013742352492,1,14,232.5,0.4466705631656099,-1.3508656261314391,152.5,10.0,238.85702537591092,0.0,650.0,12.5,367.5,355.0
common_voice_pt_19439378.wav,450,54.78914763057131,0.2390904555267141,-1.899287582254111,0.0,0.0,61.0540493047231,0.0,148.1208763047847,0.0,121.66210665826046,121.66210665826046,1,23,237.774765501544,3.0020191496077238,9.376526383998996,130.0,60.00000000000001,284.1166666827253,58.81960653551183,1400.0,60.00000000000001,250.0,190.0
common_voice_pt_19448218.wav,597,26.06161927009597,1.5881332956799634,0.7489832622367212,0.0,0.0,51.82983168775221,0.0,163.136481124693,0.0,0.0,0.0,1,30,127.33333333333331,1.1265864080496013,-0.0478097172234934,15.000000000000002,10.0,170.9129082960741,0.0,545.0,10.0,271.25,261.25
common_voice_pt_21824931.wav,421,54.611434642158834,0.2129773543308432,-1.8914615235002288,0.0,0.0,59.67296882537984,0.0,141.7107043763506,0.0,119.22212061208576,119.22212061208576,1,22,619.5261395827968,3.864272577935442,14.115808443895864,307.5,120.0,1078.81215735846,100.0,5370.0,213.75000000000003,478.75000000000006,265.0
