FileName,nobs,mean,skew,kurtosis,median,mode,std,low,peak,q25,q75,iqr,Gender
common_voice_pt_20852160.wav,18,491.6224144789181,2.5986882433406477,6.04746997272934,117.5,50.0,790.2720445174416,40.0,3280.0,65.6525954653938,523.75,458.0974045346062,1
common_voice_pt_22463085.wav,12,786.2085587906896,1.5601654901850932,0.8648798623555716,460.0,125.0,981.38138030973,65.0,3100.0,125.0,724.8756763720692,599.8756763720692,1
common_voice_pt_19540423.wav,20,878.0,3.0424258811096094,7.978097781729179,177.5,0.0,2217.396220795914,0.0,9270.000000000002,0.0,320.0,320.0,1
common_voice_pt_19547876.wav,18,169.72222222222223,0.028485862055173047,-1.7236895770646494,225.0,0.0,158.89787270639366,0.0,395.0,0.0,318.75,318.75,1
common_voice_pt_20523677.wav,15,315.2298750363267,0.7695542170803625,-0.7196101800932828,145.0,55.0,294.6444350542582,35.0,890.0,55.0,510.0,455.0,1
common_voice_pt_19798253.wav,30,206.15373437954082,0.7926025717550177,-0.45442794653047835,145.0,45.00000000000001,174.09638376375136,5.0,635.0,52.50000000000001,348.75,296.25,1
common_voice_pt_20347237.wav,34,316.57325194228633,0.7440768751095445,-0.25243326942748423,235.0,60.00000000000001,243.21227715030628,0.0,998.4905660377359,125.0,526.25,401.25,1
common_voice_pt_19379825.wav,21,500.1190476190476,2.7026510123059975,8.133876243153699,420.00000000000006,695.0000000000001,377.0424349226839,140.0,1970.0000000000002,250.0,695.0000000000001,445.0000000000001,1
common_voice_pt_19797941.wav,33,297.95347240106446,0.8195078423899018,-0.27595491423388996,245.0,10.0,249.39835837502542,0.0,925.0000000000001,105.00000000000001,410.0,305.0,1
common_voice_pt_19347166.wav,20,1784.3229461756375,1.1070410686740122,-0.6037901698226,185.0,0.0,2630.7045782276077,0.0,6900.0,128.75,3165.0000000000005,3036.2500000000005,1
common_voice_pt_21346093.wav,17,140.85539094888819,1.32061176535749,0.1453822174866568,125.0,120.00000000000001,33.41460181923174,110.0,215.0,120.00000000000001,150.0,29.999999999999986,1
common_voice_pt_20557445.wav,24,312.35742342879877,0.3682743430926067,-1.218878494020078,325.0,10.0,290.27152754743133,5.0,870.0000000000001,17.5,506.25,488.75,1
common_voice_pt_22435296.wav,32,503.04226408802936,5.175002540306314,25.543421264839232,220.0,200.0,1292.8306568806088,5.0,7610.000000000001,173.75,410.0,236.25,1
common_voice_pt_20523858.wav,19,245.14583057139066,0.4299973392885675,-1.5247586775788462,185.0,55.0,208.64072993711775,25.0,560.0,55.0,487.50000000000006,432.50000000000006,1
common_voice_pt_19482051.wav,21,517.3809523809524,2.553966006454944,6.101489654764803,310.0,0.0,804.7295006155782,0.0,3470.0000000000005,0.0,315.0,315.0,1
common_voice_pt_22435056.wav,24,203.78954202077432,0.8094514302800868,-0.4100606637036779,205.0,10.0,191.8205097585525,5.0,640.0,15.000000000000002,285.0,270.0,1
common_voice_pt_20064340.wav,18,142.77777777777777,0.6238346382994499,-0.5167634250709132,150.0,150.0,122.29543261915455,5.0,395.0,11.25,191.25,180.0,1
common_voice_pt_19753632.wav,27,442.8700125015508,4.70872401867088,20.780019661324268,205.0,60.00000000000001,1111.975864569498,60.00000000000001,6040.000000000001,120.00000000000001,252.5,132.5,1
common_voice_pt_21737228.wav,17,731.1629895920912,2.35943389122293,3.6480766732420076,150.0,60.00000000000001,1524.4330509551023,59.770823065549536,5125.0,80.0,320.0,240.0,1
common_voice_pt_21751630.wav,21,552.5,2.7293123417479106,5.512936334223294,205.0,100.0,1071.6659260902427,90.00000000000001,3862.5,180.00000000000003,325.0,144.99999999999997,1
common_voice_pt_20560487.wav,23,531.304347826087,2.758149576531812,6.09828328338272,325.0,60.00000000000001,898.5897373485037,50.0,3590.0000000000005,62.5,435.0,372.5,1
common_voice_pt_20433459.wav,13,230.76923076923077,0.3674857892626529,-0.14798620791100747,175.0,175.0,119.41920593255563,0.0,475.0,175.0,315.0,140.0,1
common_voice_pt_20437270.wav,17,763.8951381439713,2.6527551216161886,5.937190143233748,370.0,325.0,1124.2045020124133,0.0,4655.0,325.0,600.0,275.0,1
common_voice_pt_19455680.wav,28,678.33263040691,2.018239073359549,3.6928898769058423,325.0,245.0,704.6031093577147,208.31365139348136,3205.0000000000005,258.75,670.0000000000001,411.2500000000001,1
common_voice_pt_20064325.wav,17,126.3443677065968,1.1013595757729362,-0.2759859773634714,17.85425101214575,5.0,165.8134116141587,0.0,475.0,5.0,195.00000000000003,190.00000000000003,1
common_voice_pt_20467285.wav,18,185.2335255900292,1.044059600095935,-0.399041842091997,125.0,60.00000000000001,167.59305668862004,0.0,545.0,61.25000000000001,215.0,153.75,1
common_voice_pt_20456369.wav,22,254.75064409274935,0.7768650736237116,-0.43338205902658355,245.0,60.00000000000001,205.2507714292727,0.0,690.0000000000001,61.25000000000001,356.25,295.0,1
common_voice_pt_19749248.wav,19,763.8813614101385,3.5771960261887843,11.56318200683238,140.0,50.0,1987.572055485591,35.0,8863.745866792631,50.0,347.5,297.5,1
common_voice_pt_19338640.wav,18,224.0463337831759,0.9303047686667751,-0.3707066753677912,136.417004048583,100.0,164.33534136684264,5.0,580.0,102.5,311.25,208.75,1
common_voice_pt_21798120.wav,13,586.4731494920173,2.877176364686936,6.8810296843692225,270.0,260.0,975.805158941058,0.0,3869.150943396226,260.0,440.0,180.0,1
common_voice_pt_19442122.wav,21,307.6190476190476,1.9600198621416947,5.346153627814353,350.0,0.0,303.2781963793193,0.0,1400.0,0.0,385.0,385.0,1
common_voice_pt_20405470.wav,22,352.02337136547663,-0.07711678621046902,-0.4635636965784964,397.5,265.0,156.02548578390093,59.51417004048583,690.0000000000001,231.25,467.50000000000006,236.25000000000006,1
common_voice_pt_21887344.wav,18,125.45312914346329,-0.27667925891958706,-1.6379468849527286,135.0,210.00000000000003,87.35474033520491,10.0,225.00000000000003,16.25,210.00000000000003,193.75000000000003,1
common_voice_pt_21824819.wav,27,772.6705653021442,2.2852521286880703,3.5192109724390814,335.0,230.0,1119.1338943842134,120.00000000000001,3935.0,231.05263157894737,507.5,276.4473684210526,1
common_voice_pt_20674023.wav,18,276.90019225669585,0.08716713810030517,-1.2348646754178696,275.0,60.00000000000001,172.0712309315105,0.0,560.0,176.25,452.5,276.25,1
common_voice_pt_20647381.wav,27,407.22222222222223,4.617426338942133,20.25660393080222,160.0,0.0,982.517866516783,0.0,5325.0,7.5,427.5,420.0,0
common_voice_pt_21777419.wav,30,1257.3067820206843,1.2916182860259962,-0.0997905984794607,435.00000000000006,360.00000000000006,1665.7020014225554,59.203460620525064,5125.0,201.25,1126.25,925.0,1
common_voice_pt_21751652.wav,24,1018.1037460148777,2.0775659434930733,2.8745623657886927,422.5,200.0,1481.5782797790482,0.0,5240.0,215.0,922.3724760892667,707.3724760892667,1
common_voice_pt_21737703.wav,17,216.989388619736,1.2595288895134835,0.0827350377365419,60.00000000000001,60.00000000000001,232.73628536864945,58.81960653551183,775.0,60.00000000000001,335.0,275.0,1
common_voice_pt_19416818.wav,10,162.7197732997481,1.2887494073110832,0.09616861238106367,113.59886649874056,0.0,209.80232436096495,0.0,615.0,1.25,133.75,132.5,1
common_voice_pt_20523846.wav,19,208.9172080074241,1.5183625955769127,1.7903792368120897,95.0,20.0,225.22369061293006,20.0,890.0,55.0,385.0,330.0,1
common_voice_pt_19839440.wav,33,697.4880382775119,2.8180796818744436,6.071485707254995,225.00000000000003,130.0,1441.950932804902,85.0,5555.0,135.0,395.0,260.0,1
common_voice_pt_19564249.wav,25,340.8,2.8770188295646046,8.29279726925028,300.0,0.0,526.3965805360061,0.0,2455.0,0.0,330.00000000000006,330.00000000000006,1
common_voice_pt_20852350.wav,11,131.36363636363637,0.16225460491599183,-1.8200684726718812,105.00000000000001,50.0,81.49430847641807,50.0,240.00000000000003,50.0,217.5,167.5,1
common_voice_pt_21907204.wav,22,720.0,2.7640528486746345,5.834095132212209,340.0,20.0,1437.1515387928114,0.0,5310.0,67.5,470.0,402.5,1
common_voice_pt_19854486.wav,20,1652.811360275998,1.9553969431338405,1.8490487457478144,352.5,230.0,3172.115428804499,105.00000000000001,9560.0,228.75,560.0,331.25,1
common_voice_pt_20464436.wav,22,204.39108061749573,0.3292359331278987,-0.6284167213131964,230.0,250.0,109.30361583987808,41.60377358490566,430.0,120.00000000000001,253.75000000000003,133.75,1
common_voice_pt_19441151.wav,26,618.8461538461538,2.942390633514325,9.278258185656275,260.0,0.0,985.2335799700453,0.0,4765.0,56.25000000000001,530.0,473.75,1
common_voice_pt_21737558.wav,17,159.41176470588235,0.9320449341827245,0.9522278445469183,135.0,60.00000000000001,103.18290945097529,0.0,440.0,60.00000000000001,190.0,130.0,1
common_voice_pt_19331318.wav,20,549.4929178470254,3.772933563820231,13.209990715136339,397.50000000000006,275.0,735.6571845381602,105.00000000000001,3670.0,272.5,508.75,236.25,1
common_voice_pt_20557423.wav,50,329.7,0.7852833502911919,0.4709768740108067,300.0,5.0,280.9420046913597,0.0,1180.0,25.0,502.5,477.5,1
common_voice_pt_20669605.wav,11,956.3889478310953,2.789103477636584,5.904383832016256,455.0,220.0,1611.83133910524,220.0,6025.0,347.5,562.5,215.0,1
common_voice_pt_19521299.wav,28,434.42735734520437,3.677306611709067,14.304434669460864,287.5,140.0,451.7656759272715,135.0,2550.0,243.75,487.5,243.75,1
common_voice_pt_22379776.wav,15,819.1781458878233,2.081246166715932,2.470282535836853,135.0,60.00000000000001,1463.6503125360268,57.67218831734961,4540.0,90.00000000000001,550.0,460.0,1
common_voice_pt_19441375.wav,13,1269.2307692307693,1.0659593379118342,-0.2685450465978394,360.00000000000006,0.0,1521.9317761847758,0.0,4350.0,175.0,2070.0,1895.0,1
common_voice_pt_19581761.wav,27,426.1111111111111,1.3889725804003292,1.3638205955759313,390.00000000000006,0.0,413.74829826959734,0.0,1485.0,132.5,482.5,350.0,1
common_voice_pt_20457023.wav,38,180.32868101427658,1.5842694374084016,1.8165979857293628,130.0,130.0,145.81030606299538,0.0,620.0,125.0,198.75,73.75,1
common_voice_pt_20120148.wav,23,392.3346471240301,3.9021193586439535,14.703007460617204,140.0,130.0,664.1722593922633,93.69688385269123,3375.0,127.5,470.0,342.5,1
common_voice_pt_21853070.wav,14,232.5,0.4466705631656099,-1.3508656261314393,152.5,10.0,238.85702537591095,0.0,650.0,12.5,367.5,355.0,1
common_voice_pt_19439378.wav,23,237.77476550154398,3.0020191496077233,9.376526383998996,130.0,60.00000000000001,284.1166666827253,58.81960653551183,1400.0,60.00000000000001,250.0,190.0,1
common_voice_pt_19448218.wav,30,127.33333333333333,1.1265864080496013,-0.047809717223493475,15.000000000000002,10.0,170.9129082960741,0.0,545.0,10.0,271.25,261.25,1
common_voice_pt_21824931.wav,22,619.5261395827968,3.864272577935442,14.115808443895865,307.5,120.00000000000001,1078.81215735846,100.0,5370.0,213.75000000000003,478.75000000000006,265.0,1
common_voice_pt_19826767.wav,38,261.4377796718517,0.8171691802459531,0.22612416807367897,222.5,5.0,197.96353059502613,0.0,810.0000000000001,127.50000000000001,373.75000000000006,246.25000000000006,1
common_voice_pt_20343020.wav,22,258.40051457975983,0.6815853837619342,-1.1565959387342895,137.5,60.00000000000001,210.6936266905827,0.0,660.0000000000001,124.85849056603774,505.00000000000006,380.1415094339623,1
common_voice_pt_19331199.wav,16,621.4032981738036,2.50795119486352,5.328208288970778,337.5,340.0,882.8572434704877,5.0,3590.0000000000005,264.3631926952141,380.0,115.63680730478592,1
common_voice_pt_19540480.wav,16,418.4375,1.4519916746385306,1.0686235131098023,295.0,0.0,490.7128703159823,0.0,1615.0000000000002,0.0,556.25,556.25,1
common_voice_pt_20497078.wav,15,378.909604519774,2.4118293277360197,5.420699190127015,270.0,60.00000000000001,446.41672057630103,0.0,1868.64406779661,112.5,430.0,317.5,1
common_voice_pt_20534198.wav,17,187.64705882352942,0.9781755981268302,-0.5545588490475506,10.0,5.0,250.54128253853767,0.0,700.0,5.0,380.0,375.0,1
common_voice_pt_22379780.wav,17,256.1070356785595,1.0464727988535882,0.29323667276107024,265.0,60.00000000000001,198.17415288281907,58.81960653551183,700.0,60.00000000000001,330.00000000000006,270.00000000000006,1
common_voice_pt_19433420.wav,20,359.5,1.1284235683582868,0.24727762640133344,170.0,0.0,444.2715948606213,0.0,1435.0,0.0,650.0000000000001,650.0000000000001,1
common_voice_pt_22443007.wav,15,356.9986504723347,2.1158539868393342,2.546063620099587,124.97975708502024,120.00000000000001,558.0859786266515,90.00000000000001,1785.0,120.00000000000001,140.0,19.999999999999986,1
common_voice_pt_22379831.wav,26,333.2692307692308,4.46857996091565,18.95426481460163,130.0,60.00000000000001,702.165527147832,0.0,3765.0000000000005,116.25,267.5,151.25,1
common_voice_pt_19486377.wav,35,236.0,1.68385726202737,4.13608631128819,255.00000000000003,5.0,275.44976207753643,0.0,1310.0,5.0,385.0,380.0,1
common_voice_pt_19448067.wav,29,108.0664526036577,1.1263420366274077,-0.3117969272272525,5.0,5.0,158.80288219372426,5.0,505.0,5.0,240.00000000000003,235.00000000000003,1
common_voice_pt_21125778.wav,21,178.61449552766223,1.859123944102339,1.7725966343425261,120.00000000000001,90.00000000000001,148.8763809308303,90.00000000000001,565.0,90.00000000000001,145.0,54.999999999999986,1
common_voice_pt_20431793.wav,19,455.9487272968315,1.9220367254722237,2.021527283269667,185.0,180.00000000000003,597.2132431163396,115.0,2060.0,177.5,275.0,97.5,0
common_voice_pt_20534034.wav,26,182.1153846153846,0.5741322599834999,-1.0904978357539572,160.0,0.0,186.857478993005,0.0,510.00000000000006,5.0,285.0,280.0,1
common_voice_pt_20673390.wav,14,213.39213418160787,1.0015070069776142,-0.507883851968197,63.74493927125506,60.00000000000001,223.39477291047524,0.0,695.0000000000001,60.00000000000001,390.0,330.0,1
common_voice_pt_19540317.wav,18,429.72222222222223,3.2467742468318206,10.101039525790753,347.5,0.0,605.565558021366,0.0,2800.0,170.0,391.25,221.25,1
common_voice_pt_19450683.wav,26,366.4930617898274,4.743608996993065,20.696477579018186,242.5,180.00000000000003,731.3439544709362,58.81960653551183,4010.0,180.00000000000003,277.5,97.49999999999997,1
common_voice_pt_20432203.wav,26,388.5754634719642,0.45729930266347774,0.7818730600744068,375.0,360.00000000000006,153.00508963886674,140.0,825.0,311.25,468.75,157.5,1
common_voice_pt_19377336.wav,23,462.3638314220682,0.5073297543337316,0.13187286213934213,430.0,175.0,191.8503096334143,155.0,965.0000000000001,352.5,654.6840613537846,302.1840613537846,1
common_voice_pt_21736953.wav,23,636.6258159871905,4.353254925633875,17.318090008885733,200.0,60.00000000000001,1815.0214460800712,5.0,9075.0,82.5,340.0,257.5,1
common_voice_pt_20345598.wav,30,490.82050517104216,4.409617199726627,19.120788547907267,217.5,130.0,1108.8056189083618,0.0,6110.000000000001,130.0,297.5,167.5,1
common_voice_pt_20523854.wav,31,361.7847025495751,0.7146978380307528,-0.8872354293386673,195.00000000000003,890.0,290.6541537381521,35.0,895.3257790368272,122.5,565.0,442.5,1
common_voice_pt_22442984.wav,30,204.5819209039548,2.200841813676449,4.514976762543424,147.5,120.00000000000001,149.43560859840528,65.0,747.457627118644,121.25000000000001,198.75,77.49999999999999,1
common_voice_pt_20438841.wav,25,286.19245283018864,-0.06428982911030737,-0.25195275192653677,295.0,115.0,111.67360733217902,115.0,545.0,275.0,340.0,65.0,1
common_voice_pt_20649198.wav,31,460.49908703590995,1.7182149108249958,1.8349627904947257,305.0,225.00000000000003,348.87278490783837,120.00000000000001,1495.0,250.0,482.5,232.5,1
common_voice_pt_19839572.wav,19,1039.2850049652434,2.5341555131391416,4.501735659556517,225.00000000000003,130.0,2142.3319914996905,130.0,7295.000000000001,137.5,562.5,425.0,1
common_voice_pt_19823731.wav,22,244.72063201282344,0.9238691572030799,-0.3162818450347884,212.5,100.0,144.86910653378862,100.0,570.0,130.0,340.00000000000006,210.00000000000006,1
common_voice_pt_19435327.wav,29,629.1379310344828,3.0756316184521837,8.044954493939212,335.0,0.0,1149.1939221168036,0.0,4765.0,245.0,380.0,135.0,1
common_voice_pt_19484742.wav,17,809.7058823529412,2.856897851383829,7.695980669158629,265.0,0.0,1407.3018307763884,0.0,5970.0,0.0,715.0,715.0,1
common_voice_pt_21737829.wav,16,320.06485849056605,0.32386199881604244,-1.1763868576830012,295.0,140.0,148.76537302935964,130.0,580.0,185.0,411.50943396226415,226.50943396226415,1
common_voice_pt_19377337.wav,19,446.0772327419114,-0.24211080054055575,-0.7501297120569763,415.0,405.00000000000006,152.24031196290989,145.0,650.0,380.0,587.5,207.5,1
common_voice_pt_19375762.wav,30,1850.331983805668,1.5603435391954397,0.5146079821317575,172.5,120.00000000000001,3364.6640557906994,100.0,9425.0,120.00000000000001,471.2398785425101,351.2398785425101,1
common_voice_pt_20483802.wav,19,140.78947368421052,0.9774805963860009,-0.7075472406490713,5.0,0.0,184.9769769308057,0.0,505.0,0.0,237.50000000000003,237.50000000000003,1
common_voice_pt_19530886.wav,17,517.3529411764706,1.3424167625084216,0.8426822084895265,370.0,0.0,545.3766039521756,0.0,1950.0,215.0,535.0,320.0,1
common_voice_pt_19377136.wav,22,519.0693305277623,3.8788340981549765,14.405423359276384,405.00000000000006,615.0,460.44893961162944,155.0,2555.0,352.5,553.75,201.25,1
common_voice_pt_19441015.wav,18,489.72222222222223,3.1644065241441828,9.203246927086639,257.5,0.0,912.4516307153284,0.0,3995.0000000000005,12.5,390.0,377.5,1
common_voice_pt_19388045.wav,13,319.5718432510885,0.410932066497317,-0.051999178446973104,315.0,250.0,120.06750444618602,100.0,580.0,245.0,375.00000000000006,130.00000000000006,1
common_voice_pt_19435349.wav,23,485.0,1.073207303780191,0.5022250293118975,400.0,0.0,411.24942183123096,0.0,1485.0,255.0,617.5,362.5,1
common_voice_pt_20649324.wav,14,563.5259004451639,1.2697622975341263,0.7148737192525445,485.0,220.0,310.7084190865885,220.0,1335.0,313.75,666.25,352.5,1
common_voice_pt_21737631.wav,23,1042.4984604015274,2.908236931258738,6.513409372753143,230.0,60.00000000000001,2474.4635510532867,60.00000000000001,9095.0,155.0,470.0,315.0,1
common_voice_pt_21713574.wav,23,368.15063431457077,4.360659089701038,17.372122589328388,140.0,250.0,832.2553006438546,60.00000000000001,4240.0,122.5,275.0,152.5,1
common_voice_pt_21824909.wav,19,985.0844091360477,3.590652493259551,11.817541820082221,350.0,255.00000000000003,2019.5794416900017,41.60377358490566,9255.0,247.5,532.5,285.0,1
common_voice_pt_21765080.wav,18,389.5645884992325,1.6395206627504066,1.874567275593578,210.00000000000003,130.0,389.01669759713633,80.0,1535.0,130.0,488.75,358.75,1
common_voice_pt_20432122.wav,19,389.98326262760173,3.03218214663338,9.028107660489463,200.0,185.0,466.24177037706835,5.0,2200.0,185.0,457.5,272.5,0
common_voice_pt_21887291.wav,20,235.25,0.6517414218481822,-0.6181229373480561,202.5,10.0,217.23532746770266,0.0,695.0000000000001,18.75,372.5,353.75,1
common_voice_pt_20437449.wav,18,645.5913978494623,3.2962968227447043,10.082974485647329,417.5,145.0,812.2352535222789,145.0,3825.0,297.5,568.75,271.25,1
common_voice_pt_20405490.wav,26,671.7814338635869,3.7966265353457973,13.87956002106306,282.5,125.0,1279.5099804422782,60.00000000000001,6496.317280453259,162.5,540.0,377.5,1
common_voice_pt_19441353.wav,17,132.35294117647058,0.876247361268709,-0.7446159273189856,10.0,0.0,164.1118489382705,0.0,435.00000000000006,0.0,240.00000000000003,240.00000000000003,1
common_voice_pt_20523475.wav,24,259.18550846001887,1.4600303495688733,0.6571233771861937,145.0,90.00000000000001,275.87284477824096,45.00000000000001,890.0,87.50000000000001,235.0,147.5,1
common_voice_pt_19331436.wav,38,408.7381320089153,4.036710210140206,17.186052270722193,245.0,90.00000000000001,622.8269108203546,5.0,3645.0000000000005,121.25000000000001,448.75000000000006,327.50000000000006,1
common_voice_pt_21692914.wav,25,557.6,-0.18930392174456945,-1.4457451251905613,560.0,935.0000000000001,338.0299395024057,0.0,935.0000000000001,235.0,935.0000000000001,700.0000000000001,1
common_voice_pt_19441722.wav,28,422.5,1.5590614940516083,2.5902715302140242,345.0,0.0,407.56791721485774,0.0,1725.0,187.5,521.25,333.75,1
common_voice_pt_20523669.wav,23,422.72663263509946,0.30409019435293494,-1.5349333185641167,390.00000000000006,890.0,332.8948235400518,40.0,892.7125506072874,97.50000000000001,745.0,647.5,1
common_voice_pt_20639541.wav,20,555.8157959586003,3.0091397286974746,9.226078633326757,480.0,490.0,403.04454122028034,235.0,2146.315919172006,362.5,552.5,190.0,1
common_voice_pt_20456738.wav,24,234.34181085918854,0.34412270398896183,-0.9396096322806238,215.0,60.00000000000001,164.2208911480608,0.0,595.0,60.00000000000001,371.25,311.25,1
common_voice_pt_19547754.wav,30,689.1666666666666,3.0444118652852086,7.992127740480992,312.5,0.0,1259.0810692282246,0.0,5265.0,242.50000000000003,546.25,303.75,1
common_voice_pt_21737635.wav,19,887.499171417208,3.3638559668693806,10.22121319227489,330.00000000000006,60.00000000000001,2051.71896449763,60.00000000000001,9035.0,127.5,420.0,292.5,1
common_voice_pt_20679354.wav,16,246.19730160604632,1.4480328990618596,2.008807650092111,225.00000000000003,170.0,113.95280362107289,104.15682569674068,580.0,170.0,305.0,135.0,1
common_voice_pt_21293329.wav,14,191.33928571428572,2.339233468128591,4.909906273898133,117.5,65.0,197.4347000353819,65.0,830.0,69.0625,241.25,172.1875,1
common_voice_pt_19347127.wav,42,959.9971081550029,2.482101624481716,5.079554478645733,170.0,125.0,1759.4885689999758,0.0,6900.0,135.0,438.75,303.75,1
common_voice_pt_20647670.wav,23,126.43634688323654,1.5404593127168866,1.4236310784337602,115.0,0.0,160.2396696722213,0.0,595.0,7.5,132.5,125.0,0
common_voice_pt_21662793.wav,25,129.41662730278696,0.9371005689473892,0.3445043386963147,120.00000000000001,120.00000000000001,93.51297255090988,10.0,360.00000000000006,65.0,135.0,70.0,1
common_voice_pt_19416793.wav,18,183.19444444444446,1.4619690183538658,0.7301261473776255,130.0,130.0,207.25689499915646,0.0,660.0000000000001,38.125,175.0,136.875,1
common_voice_pt_20523649.wav,18,551.5254237288135,3.683872608298468,12.060320247375241,112.5,45.00000000000001,1399.657649212664,40.0,6230.0,56.25,227.5,171.25,1
common_voice_pt_19331158.wav,17,219.258456923846,0.6063568721807783,-0.44139439360653254,187.39376770538246,100.0,136.79177355729965,5.0,525.0,105.00000000000001,325.0,220.0,1
common_voice_pt_22435068.wav,15,204.0,0.6989211536186832,-0.9906511020690827,95.0,10.0,223.3398009013769,0.0,645.0000000000001,10.0,367.5,357.5,1
common_voice_pt_19441399.wav,20,334.25,3.2032755767934806,10.26625968179475,252.5,0.0,493.89845869368736,0.0,2325.0,90.00000000000001,360.00000000000006,270.00000000000006,1
common_voice_pt_19441144.wav,24,183.95833333333334,-0.0728625210564878,-1.2314673266810936,225.00000000000003,0.0,144.94955420382945,0.0,450.00000000000006,0.0,272.5,272.5,1
common_voice_pt_20523991.wav,24,831.8728204010462,1.8592789416756925,2.668526281796124,367.50000000000006,135.0,1065.817981590174,120.00000000000001,4340.000000000001,161.25,691.2500000000001,530.0000000000001,1
common_voice_pt_21740271.wav,24,416.13177470775764,3.1371769248981725,10.276324948638953,225.00000000000003,115.0,526.6087011514089,95.0,2635.0,116.62194473963869,485.0,368.3780552603613,1
common_voice_pt_19798327.wav,22,188.7116441493016,0.6284891547175242,-1.0907413072753107,102.5,45.00000000000001,178.41083520148058,0.0,565.0,42.49212846347607,357.5,315.0078715365239,1
common_voice_pt_21737999.wav,31,284.27267194157025,1.323967959176749,0.9335182638850328,175.0,120.00000000000001,235.95460108700883,0.0,980.0,130.0,410.0,280.0,1
common_voice_pt_20556955.wav,19,260.30691395470257,0.6074688581276784,-1.0167612737950733,145.0,5.0,280.2371971040334,0.0,860.0,5.0,485.0,480.0,1
